交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
5039,多頭進場,2025-06-24 22:35,L_Add,22030,1,1101500,2160,0.20,2230,0.20,-770,-0.07,1861300,465.33
5040,多頭出場,2025-06-25 01:45,L_Exit_Add,22097,1,1101900,2910,0.26,2980,0.27,-1170,-0.11,1864190,466.05
5040,多頭進場,2025-06-24 22:45,L_Add,22038,1,1101900,2910,0.26,2980,0.27,-1170,-0.11,1864190,466.05
5041,多頭出場,2025-06-25 01:50,L_Exit_Add,22105,1,1102150,3060,0.28,3130,0.28,-1420,-0.13,1867270,466.82
5041,多頭進場,2025-06-24 22:55,L_G_進,22043,1,1102150,3060,0.28,3130,0.28,-1420,-0.13,1867270,466.82
5042,多頭出場,2025-06-25 01:55,L_Exit_G,22107,1,1103850,1460,0.13,1530,0.14,-320,-0.03,1868750,467.19
5042,多頭進場,2025-06-25 00:25,L_Add,22077,1,1103850,1460,0.13,1530,0.14,-320,-0.03,1868750,467.19
5043,多頭出場,2025-06-25 02:45,L_Exit_Add,22151,1,1104050,3460,0.31,3530,0.32,-520,-0.05,1872230,468.06
5043,多頭進場,2025-06-25 00:30,L_G_進,22081,1,1104050,3460,0.31,3530,0.32,-520,-0.05,1872230,468.06
5044,多頭出場,2025-06-25 08:45,L_Exit,22123,1,1107800,-1690,-0.15,180,0.02,-1670,-0.15,1870540,467.64
5044,多頭進場,2025-06-25 03:05,L_Cmd,22156,1,1107800,-1690,-0.15,180,0.02,-1670,-0.15,1870540,467.64
5045,多頭出場,2025-06-25 15:00,Vol Top,22146,1,1105450,1810,0.16,2930,0.27,-1670,-0.15,1872310,468.08
5045,多頭進場,2025-06-25 11:25,L_Cmd,22109,1,1105450,1810,0.16,2930,0.27,-1670,-0.15,1872310,468.08
5046,多頭出場,2025-06-25 17:00,Vol Top,22150,1,1107650,-190,-0.02,730,0.07,-2320,-0.21,1872140,468.04
5046,多頭進場,2025-06-25 13:30,L_Add,22153,1,1107650,-190,-0.02,730,0.07,-2320,-0.21,1872140,468.04
5047,多頭出場,2025-06-25 21:45,Vol Top,22176,1,1107300,1460,0.13,2630,0.24,-1970,-0.18,1873600,468.40
5047,多頭進場,2025-06-25 15:00,L_Add,22146,1,1107300,1460,0.13,2630,0.24,-1970,-0.18,1873600,468.40
5048,多頭出場,2025-06-25 23:15,Trend Rev,22139,1,1109350,-2440,-0.22,1380,0.12,-3020,-0.27,1871180,467.80
5048,多頭進場,2025-06-25 21:05,L_Add,22187,1,1109350,-2440,-0.22,1380,0.12,-3020,-0.27,1871180,467.80
5049,多頭出場,2025-06-26 10:35,L_Exit,22161,1,1112100,-4090,-0.37,1080,0.10,-4070,-0.37,1867090,466.77
5049,多頭進場,2025-06-26 10:10,L_Cmd,22242,1,1112100,-4090,-0.37,1080,0.10,-4070,-0.37,1867090,466.77
5050,多頭出場,2025-06-26 22:40,Trend Rev,22096,1,1105200,-440,-0.04,80,0.01,-620,-0.06,1866650,466.66
5050,多頭進場,2025-06-26 22:35,L_Cmd,22104,1,1105200,-440,-0.04,80,0.01,-620,-0.06,1866650,466.66
5051,多頭出場,2025-06-26 23:30,Trend Rev,22104,1,1106000,-840,-0.08,1480,0.13,-920,-0.08,1865790,466.45
5051,多頭進場,2025-06-26 23:10,L_Cmd,22120,1,1106000,-840,-0.08,1480,0.13,-920,-0.08,1865790,466.45
5052,多頭出場,2025-06-26 23:30,Trend Rev,22104,1,1107350,-2190,-0.20,30,0.00,-2270,-0.20,1863620,465.91
5052,多頭進場,2025-06-26 23:25,L_Add,22147,1,1107350,-2190,-0.20,30,0.00,-2270,-0.20,1863620,465.91
5053,多頭出場,2025-06-27 09:00,Vol Top,22182,1,1108650,410,0.04,2330,0.21,-1320,-0.12,1864010,466.00
5053,多頭進場,2025-06-27 03:25,L_Cmd,22173,1,1108650,410,0.04,2330,0.21,-1320,-0.12,1864010,466.00
5054,多頭出場,2025-06-27 09:00,L_Exit,22142,1,1110200,-3140,-0.28,780,0.07,-3120,-0.28,1860890,465.22
5054,多頭進場,2025-06-27 08:50,L_Add,22204,1,1110200,-3140,-0.28,780,0.07,-3120,-0.28,1860890,465.22
5055,多頭出場,2025-06-27 12:50,Trend Rev,22092,1,1104900,-340,-0.03,230,0.02,-620,-0.06,1860550,465.14
5055,多頭進場,2025-06-27 12:45,L_Cmd,22098,1,1104900,-340,-0.03,230,0.02,-620,-0.06,1860550,465.14
5056,多頭出場,2025-06-27 15:30,Trend Rev,22078,1,1104900,-1040,-0.09,230,0.02,-2770,-0.25,1859510,464.88
5056,多頭進場,2025-06-27 15:00,L_Cmd,22098,1,1104900,-1040,-0.09,230,0.02,-2770,-0.25,1859510,464.88
5057,多頭出場,2025-06-27 23:40,L_Exit,22212,1,1106050,4510,0.41,4580,0.41,-1220,-0.11,1863960,465.99
5057,多頭進場,2025-06-27 21:45,L_Cmd,22121,1,1106050,4510,0.41,4580,0.41,-1220,-0.11,1863960,465.99
5058,多頭出場,2025-06-27 23:40,L_Exit_G,22212,1,1107350,3210,0.29,3280,0.30,-2520,-0.23,1867190,466.80
5058,多頭進場,2025-06-27 22:05,L_Add,22147,1,1107350,3210,0.29,3280,0.30,-2520,-0.23,1867190,466.80
5059,多頭出場,2025-06-28 01:50,L_G_Cut,22128,1,1108050,-1690,-0.15,2780,0.25,-2070,-0.19,1865480,466.37
5059,多頭進場,2025-06-27 23:15,L_Add,22161,1,1108050,-1690,-0.15,2780,0.25,-2070,-0.19,1865480,466.37
5060,多頭出場,2025-06-28 01:55,L_Exit_Add,22113,1,1108350,-2740,-0.25,2480,0.22,-2720,-0.25,1862760,465.69
5060,多頭進場,2025-06-27 23:25,L_G_進,22167,1,1108350,-2740,-0.25,2480,0.22,-2720,-0.25,1862760,465.69
5061,多頭出場,2025-06-28 02:15,Trend Rev,22125,1,1110500,-4290,-0.39,330,0.03,-5020,-0.45,1858490,464.62
5061,多頭進場,2025-06-27 23:45,L_Add,22210,1,1110500,-4290,-0.39,330,0.03,-5020,-0.45,1858490,464.62
5062,多頭出場,2025-06-28 02:15,Trend Rev,22125,1,1110250,-4040,-0.36,580,0.05,-4770,-0.43,1854470,463.62
5062,多頭進場,2025-06-27 23:50,L_G_進,22205,1,1110250,-4040,-0.36,580,0.05,-4770,-0.43,1854470,463.62
5063,多頭出場,2025-06-30 08:45,L_Exit,22256,1,1107850,4910,0.44,4980,0.45,-1770,-0.16,1859380,464.85
5063,多頭進場,2025-06-28 03:55,L_Cmd,22157,1,1107850,4910,0.44,4980,0.45,-1770,-0.16,1859380,464.85
5064,多頭出場,2025-06-30 09:00,Vol Top,22237,1,1109750,2060,0.19,2130,0.19,-770,-0.07,1861400,465.35
5064,多頭進場,2025-06-30 08:50,L_Cmd,22195,1,1109750,2060,0.19,2130,0.19,-770,-0.07,1861400,465.35
5065,多頭出場,2025-06-30 09:00,L_Exit,22133,1,1111350,-4740,-0.43,1080,0.10,-4720,-0.42,1856680,464.17
5065,多頭進場,2025-06-30 08:55,L_Add,22227,1,1111350,-4740,-0.43,1080,0.10,-4720,-0.42,1856680,464.17
5066,多頭出場,2025-06-30 09:05,Vol Top,22147,1,1111850,-4540,-0.41,580,0.05,-5470,-0.49,1852160,463.04
5066,多頭進場,2025-06-30 09:00,L_Add,22237,1,1111850,-4540,-0.41,580,0.05,-5470,-0.49,1852160,463.04
5067,多頭出場,2025-06-30 13:30,Trend Rev,22117,1,1108050,-2240,-0.20,1180,0.11,-2220,-0.20,1849920,462.48
5067,多頭進場,2025-06-30 12:40,L_Cmd,22161,1,1108050,-2240,-0.20,1180,0.11,-2220,-0.20,1849920,462.48
5068,多頭出場,2025-07-01 00:20,Trend Rev,22104,1,1105600,-440,-0.04,1380,0.12,-620,-0.06,1849480,462.37
5068,多頭進場,2025-06-30 23:45,L_Cmd,22112,1,1105600,-440,-0.04,1380,0.12,-620,-0.06,1849480,462.37
5069,多頭出場,2025-07-01 03:20,Trend Rev,22092,1,1105150,-590,-0.05,80,0.01,-570,-0.05,1848890,462.22
5069,多頭進場,2025-07-01 03:10,L_Cmd,22103,1,1105150,-590,-0.05,80,0.01,-570,-0.05,1848890,462.22
5070,多頭出場,2025-07-01 08:45,L_Exit,22224,1,1106400,4760,0.43,4830,0.44,-870,-0.08,1853650,463.41
5070,多頭進場,2025-07-01 03:55,L_Cmd,22128,1,1106400,4760,0.43,4830,0.44,-870,-0.08,1853650,463.41
5071,多頭出場,2025-07-01 09:10,Vol Top,22434,1,1111900,9760,0.88,10480,0.94,-120,-0.01,1863370,465.84
5071,多頭進場,2025-07-01 09:00,L_Cmd,22238,1,1111900,9760,0.88,10480,0.94,-120,-0.01,1863370,465.84
5072,多頭出場,2025-07-01 09:15,Vol Top,22452,1,1118200,4360,0.39,4730,0.42,-120,-0.01,1867730,466.93
5072,多頭進場,2025-07-01 09:05,L_Add,22364,1,1118200,4360,0.39,4730,0.42,-120,-0.01,1867730,466.93
5073,多頭出場,2025-07-01 09:25,Vol Top,22448,1,1121700,660,0.06,2880,0.26,-720,-0.06,1868410,467.10
5073,多頭進場,2025-07-01 09:10,L_Add,22434,1,1121700,660,0.06,2880,0.26,-720,-0.06,1868410,467.10
5074,多頭出場,2025-07-01 11:25,L_BE,22452,1,1122600,-40,0.00,6980,0.62,-1820,-0.16,1868330,467.08
5074,多頭進場,2025-07-01 09:15,L_Add,22452,1,1122600,-40,0.00,6980,0.62,-1820,-0.16,1868330,467.08
5075,多頭出場,2025-07-01 11:35,L_G_Cut,22435,1,1125100,-3390,-0.30,4480,0.40,-3720,-0.33,1864960,466.24
5075,多頭進場,2025-07-01 09:35,L_Add,22502,1,1125100,-3390,-0.30,4480,0.40,-3720,-0.33,1864960,466.24
5076,多頭出場,2025-07-01 12:20,L_Exit_Add,22364,1,1127250,-9090,-0.81,2330,0.21,-9070,-0.80,1855890,463.97
5076,多頭進場,2025-07-01 09:40,L_Add,22545,1,1127250,-9090,-0.81,2330,0.21,-9070,-0.80,1855890,463.97
5077,多頭出場,2025-07-01 12:20,L_Exit_Add,22321,1,1129000,-12990,-1.15,530,0.05,-12970,-1.15,1842920,460.73
5077,多頭進場,2025-07-01 09:45,L_G_進,22580,1,1129000,-12990,-1.15,530,0.05,-12970,-1.15,1842920,460.73
5078,多頭出場,2025-07-01 22:10,Trend Rev,22339,1,1118450,-1540,-0.14,130,0.01,-1870,-0.17,1841380,460.35
5078,多頭進場,2025-07-01 21:55,L_Cmd,22369,1,1118450,-1540,-0.14,130,0.01,-1870,-0.17,1841380,460.35
5079,多頭出場,2025-07-01 22:25,Trend Rev,22341,1,1118100,-1090,-0.10,480,0.04,-1770,-0.16,1840290,460.07
5079,多頭進場,2025-07-01 22:15,L_Cmd,22362,1,1118100,-1090,-0.10,480,0.04,-1770,-0.16,1840290,460.07
5080,多頭出場,2025-07-02 15:20,L_G_Cut,22363,1,1115750,2360,0.21,4230,0.38,-1170,-0.10,1842590,460.65
5080,多頭進場,2025-07-02 10:25,L_Cmd,22315,1,1115750,2360,0.21,4230,0.38,-1170,-0.10,1842590,460.65
5081,多頭出場,2025-07-02 16:25,Trend Rev,22337,1,1117650,-840,-0.08,2330,0.21,-1420,-0.13,1841770,460.44
5081,多頭進場,2025-07-02 10:45,L_Add,22353,1,1117650,-840,-0.08,2330,0.21,-1420,-0.13,1841770,460.44
5082,多頭出場,2025-07-02 16:25,Trend Rev,22337,1,1118700,-1890,-0.17,1280,0.11,-2020,-0.18,1839900,459.98
5082,多頭進場,2025-07-02 12:20,L_Add,22374,1,1118700,-1890,-0.17,1280,0.11,-2020,-0.18,1839900,459.98
5083,多頭出場,2025-07-02 16:25,Trend Rev,22337,1,1119500,-2690,-0.24,480,0.04,-2820,-0.25,1837230,459.31
5083,多頭進場,2025-07-02 12:35,L_G_進,22390,1,1119500,-2690,-0.24,480,0.04,-2820,-0.25,1837230,459.31
5084,多頭出場,2025-07-02 22:15,Vol Top,22415,1,1117250,3460,0.31,3580,0.32,-670,-0.06,1840630,460.16
5084,多頭進場,2025-07-02 21:40,L_Cmd,22345,1,1117250,3460,0.31,3580,0.32,-670,-0.06,1840630,460.16
5085,多頭出場,2025-07-02 22:15,Vol Top,22415,1,1118350,2360,0.21,2480,0.22,-570,-0.05,1843010,460.75
5085,多頭進場,2025-07-02 21:55,L_Add,22367,1,1118350,2360,0.21,2480,0.22,-570,-0.05,1843010,460.75
5086,多頭出場,2025-07-02 22:15,Vol Top,22415,1,1119150,1560,0.14,1680,0.15,-220,-0.02,1844590,461.15
5086,多頭進場,2025-07-02 22:05,L_Add,22383,1,1119150,1560,0.14,1680,0.15,-220,-0.02,1844590,461.15
5087,多頭出場,2025-07-02 22:25,L_Exit,22430,1,1119750,1710,0.15,1780,0.16,-220,-0.02,1846320,461.58
5087,多頭進場,2025-07-02 22:10,L_G_進,22395,1,1119750,1710,0.15,1780,0.16,-220,-0.02,1846320,461.58
5088,多頭出場,2025-07-03 00:25,L_Exit_G,22517,1,1121400,4410,0.39,4480,0.40,-1470,-0.13,1850670,462.67
5088,多頭進場,2025-07-02 22:30,L_Cmd,22428,1,1121400,4410,0.39,4480,0.40,-1470,-0.13,1850670,462.67
5089,多頭出場,2025-07-03 01:30,L_Exit,22528,1,1123200,3160,0.28,3230,0.29,-3270,-0.29,1853830,463.46
5089,多頭進場,2025-07-02 22:35,L_Add,22464,1,1123200,3160,0.28,3230,0.29,-3270,-0.29,1853830,463.46
5090,多頭出場,2025-07-03 02:35,L_Exit_G,22540,1,1123400,3560,0.32,3630,0.32,-420,-0.04,1857410,464.35
5090,多頭進場,2025-07-02 23:50,L_Add,22468,1,1123400,3560,0.32,3630,0.32,-420,-0.04,1857410,464.35
5091,多頭出場,2025-07-03 02:40,L_Exit_Add,22545,1,1124050,3160,0.28,3230,0.29,-520,-0.05,1860590,465.15
5091,多頭進場,2025-07-03 00:10,L_G_進,22481,1,1124050,3160,0.28,3230,0.29,-520,-0.05,1860590,465.15
5092,多頭出場,2025-07-03 03:00,L_Exit_Add,22549,1,1125350,2060,0.18,2130,0.19,-620,-0.06,1862670,465.67
5092,多頭進場,2025-07-03 00:35,L_G_進,22507,1,1125350,2060,0.18,2130,0.19,-620,-0.06,1862670,465.67
5093,多頭出場,2025-07-03 08:45,L_Exit,22604,1,1127250,2910,0.26,2980,0.26,-670,-0.06,1865560,466.39
5093,多頭進場,2025-07-03 03:05,L_Cmd,22545,1,1127250,2910,0.26,2980,0.26,-670,-0.06,1865560,466.39
5094,多頭出場,2025-07-03 08:50,Vol Top,22600,1,1128150,1810,0.16,2080,0.18,-870,-0.08,1867370,466.84
5094,多頭進場,2025-07-03 04:00,L_Add,22563,1,1128150,1810,0.16,2080,0.18,-870,-0.08,1867370,466.84
5095,多頭出場,2025-07-03 08:55,Vol Top,22631,1,1130000,1510,0.13,1780,0.16,-120,-0.01,1868880,467.22
5095,多頭進場,2025-07-03 08:50,L_Add,22600,1,1130000,1510,0.13,1780,0.16,-120,-0.01,1868880,467.22
5096,多頭出場,2025-07-03 09:00,Vol Top,22638,1,1131550,310,0.03,630,0.06,-1020,-0.09,1869210,467.30
5096,多頭進場,2025-07-03 08:55,L_Add,22631,1,1131550,310,0.03,630,0.06,-1020,-0.09,1869210,467.30
5097,多頭出場,2025-07-03 15:05,Vol Top,22728,1,1132900,3460,0.31,3630,0.32,-1420,-0.13,1872630,468.16
5097,多頭進場,2025-07-03 09:25,L_Cmd,22658,1,1132900,3460,0.31,3630,0.32,-1420,-0.13,1872630,468.16
5098,多頭出場,2025-07-03 15:05,Vol Top,22728,1,1134850,1510,0.13,1680,0.15,-3070,-0.27,1874160,468.54
5098,多頭進場,2025-07-03 10:15,L_Add,22697,1,1134850,1510,0.13,1680,0.15,-3070,-0.27,1874160,468.54
5099,多頭出場,2025-07-03 21:35,L_Exit,22786,1,1135600,3660,0.32,3730,0.33,-3820,-0.34,1877820,469.45
5099,多頭進場,2025-07-03 11:35,L_Add,22712,1,1135600,3660,0.32,3730,0.33,-3820,-0.34,1877820,469.45
5100,多頭出場,2025-07-03 21:40,Vol Top,22768,1,1137400,960,0.08,1930,0.17,-20,0.00,1878800,469.70
5100,多頭進場,2025-07-03 21:35,L_Add,22748,1,1137400,960,0.08,1930,0.17,-20,0.00,1878800,469.70
5101,多頭出場,2025-07-04 00:40,L_G_Cut,22824,1,1139700,1460,0.13,4030,0.35,-220,-0.02,1880200,470.05
5101,多頭進場,2025-07-03 21:50,L_Cmd,22794,1,1139700,1460,0.13,4030,0.35,-220,-0.02,1880200,470.05
5102,多頭出場,2025-07-04 08:45,L_Exit_Add,22737,1,1141750,-4940,-0.43,1980,0.17,-4920,-0.43,1875280,468.82
5102,多頭進場,2025-07-03 22:05,L_Add,22835,1,1141750,-4940,-0.43,1980,0.17,-4920,-0.43,1875280,468.82
5103,多頭出場,2025-07-04 08:45,L_Exit,22733,1,1142300,-5690,-0.50,1430,0.13,-5670,-0.50,1869610,467.40
5103,多頭進場,2025-07-03 22:10,L_Add,22846,1,1142300,-5690,-0.50,1430,0.13,-5670,-0.50,1869610,467.40
5104,多頭出場,2025-07-04 08:45,L_Exit_Add,22726,1,1142550,-6290,-0.55,1180,0.10,-6270,-0.55,1863340,465.84
5104,多頭進場,2025-07-03 22:25,L_G_進,22851,1,1142550,-6290,-0.55,1180,0.10,-6270,-0.55,1863340,465.84
5105,空頭出場,2025-07-07 08:50,S_Exit,22481,1,1117250,-6840,-0.61,80,0.01,-8020,-0.72,1856500,464.13
5105,空頭進場,2025-07-07 08:45,S_Cmd,22345,1,1117250,-6840,-0.61,80,0.01,-8020,-0.72,1856500,464.13
5106,空頭出場,2025-07-07 09:30,S_Exit_Add,22405,1,1116500,-3790,-0.34,4180,0.37,-3770,-0.34,1852670,463.17
5106,空頭進場,2025-07-07 09:05,S_Cmd,22330,1,1116500,-3790,-0.34,4180,0.37,-3770,-0.34,1852670,463.17
5107,空頭出場,2025-07-07 09:30,S_Exit,22407,1,1114000,-6390,-0.57,1680,0.15,-6370,-0.57,1846300,461.58
5107,空頭進場,2025-07-07 09:10,S_Add,22280,1,1114000,-6390,-0.57,1680,0.15,-6370,-0.57,1846300,461.58
5108,空頭出場,2025-07-07 15:55,Trend Rev,22350,1,1112350,-5190,-0.47,30,0.00,-8920,-0.80,1841130,460.28
5108,空頭進場,2025-07-07 09:15,S_Add,22247,1,1112350,-5190,-0.47,30,0.00,-8920,-0.80,1841130,460.28
5109,多頭出場,2025-07-07 22:25,L_Exit,22351,1,1119600,-2090,-0.19,1530,0.14,-2070,-0.18,1839020,459.76
5109,多頭進場,2025-07-07 21:35,L_Cmd,22392,1,1119600,-2090,-0.19,1530,0.14,-2070,-0.18,1839020,459.76
5110,多頭出場,2025-07-07 22:30,Trend Rev,22341,1,1120400,-3390,-0.30,30,0.00,-4020,-0.36,1835650,458.91
5110,多頭進場,2025-07-07 21:55,L_Add,22408,1,1120400,-3390,-0.30,30,0.00,-4020,-0.36,1835650,458.91
5111,空頭出場,2025-07-08 00:00,Trend Rev,22366,1,1115800,-2540,-0.23,80,0.01,-2870,-0.26,1833110,458.28
5111,空頭進場,2025-07-07 23:00,S_Cmd,22316,1,1115800,-2540,-0.23,80,0.01,-2870,-0.26,1833110,458.28
5112,多頭出場,2025-07-08 00:20,L_Exit,22319,1,1119250,-3340,-0.30,1480,0.13,-3320,-0.30,1829770,457.44
5112,多頭進場,2025-07-08 00:05,L_Cmd,22385,1,1119250,-3340,-0.30,1480,0.13,-3320,-0.30,1829770,457.44
5113,空頭出場,2025-07-08 10:55,S_Exit,22281,1,1109800,-4290,-0.39,2680,0.24,-4270,-0.38,1825460,456.37
5113,空頭進場,2025-07-08 09:45,S_Cmd,22196,1,1109800,-4290,-0.39,2680,0.24,-4270,-0.38,1825460,456.37
5114,空頭出場,2025-07-08 11:00,Trend Rev,22299,1,1107950,-7040,-0.64,830,0.07,-7670,-0.69,1818440,454.61
5114,空頭進場,2025-07-08 09:50,S_Add,22159,1,1107950,-7040,-0.64,830,0.07,-7670,-0.69,1818440,454.61
5115,空頭出場,2025-07-08 22:30,S_Exit,22245,1,1109700,-2590,-0.23,80,0.01,-2570,-0.23,1815850,453.96
5115,空頭進場,2025-07-08 22:25,S_Cmd,22194,1,1109700,-2590,-0.23,80,0.01,-2570,-0.23,1815850,453.96
5116,空頭出場,2025-07-09 08:55,S_Exit,22157,1,1110050,2160,0.19,2230,0.20,-670,-0.06,1818010,454.50
5116,空頭進場,2025-07-09 08:50,S_Cmd,22201,1,1110050,2160,0.19,2230,0.20,-670,-0.06,1818010,454.50
5117,空頭出場,2025-07-09 09:05,Trend Rev,22275,1,1109200,-4590,-0.41,1880,0.17,-4820,-0.43,1813420,453.36
5117,空頭進場,2025-07-09 09:00,S_Cmd,22184,1,1109200,-4590,-0.41,1880,0.17,-4820,-0.43,1813420,453.36
5118,多頭出場,2025-07-09 17:20,Vol Top,22452,1,1120700,1860,0.17,2880,0.26,-270,-0.02,1815220,453.81
5118,多頭進場,2025-07-09 12:40,L_Cmd,22414,1,1120700,1860,0.17,2880,0.26,-270,-0.02,1815220,453.81
5119,多頭出場,2025-07-09 17:20,Vol Top,22452,1,1121950,610,0.05,1630,0.15,-1520,-0.14,1815850,453.96
5119,多頭進場,2025-07-09 13:00,L_Add,22439,1,1121950,610,0.05,1630,0.15,-1520,-0.14,1815850,453.96
5120,多頭出場,2025-07-09 17:20,Vol Top,22452,1,1122800,-240,-0.02,780,0.07,-2370,-0.21,1815630,453.91
5120,多頭進場,2025-07-09 13:05,L_Add,22456,1,1122800,-240,-0.02,780,0.07,-2370,-0.21,1815630,453.91
5121,多頭出場,2025-07-09 21:30,L_Exit,22534,1,1123200,3460,0.31,3530,0.31,-2770,-0.25,1819090,454.77
5121,多頭進場,2025-07-09 13:10,L_G_進,22464,1,1123200,3460,0.31,3530,0.31,-2770,-0.25,1819090,454.77
5122,多頭出場,2025-07-09 21:30,L_Exit_Add,22534,1,1124550,2110,0.19,2180,0.19,-720,-0.06,1821220,455.31
5122,多頭進場,2025-07-09 21:30,L_Add,22491,1,1124550,2110,0.19,2180,0.19,-720,-0.06,1821220,455.31
5123,多頭出場,2025-07-09 21:50,Vol Top,22547,1,1126600,710,0.06,1730,0.15,-120,-0.01,1821910,455.48
5123,多頭進場,2025-07-09 21:35,L_Cmd,22532,1,1126600,710,0.06,1730,0.15,-120,-0.01,1821910,455.48
5124,多頭出場,2025-07-09 22:30,L_Exit,22488,1,1128050,-3690,-0.33,280,0.02,-3670,-0.33,1818240,454.56
5124,多頭進場,2025-07-09 21:45,L_Add,22561,1,1128050,-3690,-0.33,280,0.02,-3670,-0.33,1818240,454.56
5125,多頭出場,2025-07-10 08:55,Trend Rev,22436,1,1123750,-1990,-0.18,1980,0.18,-2070,-0.18,1816250,454.06
5125,多頭進場,2025-07-10 00:55,L_Cmd,22475,1,1123750,-1990,-0.18,1980,0.18,-2070,-0.18,1816250,454.06
5126,多頭出場,2025-07-10 12:40,Vol Top,22623,1,1127350,3760,0.33,4130,0.37,-2470,-0.22,1819950,454.99
5126,多頭進場,2025-07-10 09:30,L_Cmd,22547,1,1127350,3760,0.33,4130,0.37,-2470,-0.22,1819950,454.99
5127,多頭出場,2025-07-10 12:40,Vol Top,22623,1,1129200,1910,0.17,2280,0.20,-2120,-0.19,1821880,455.47
5127,多頭進場,2025-07-10 10:30,L_Add,22584,1,1129200,1910,0.17,2280,0.20,-2120,-0.19,1821880,455.47
5128,多頭出場,2025-07-10 13:10,L_Exit_G,22646,1,1130500,1760,0.16,1830,0.16,-20,0.00,1823660,455.92
5128,多頭進場,2025-07-10 12:35,L_Add,22610,1,1130500,1760,0.16,1830,0.16,-20,0.00,1823660,455.92
5129,多頭出場,2025-07-10 18:50,L_Exit,22693,1,1131150,3460,0.31,3530,0.31,-3670,-0.32,1827140,456.79
5129,多頭進場,2025-07-10 12:40,L_G_進,22623,1,1131150,3460,0.31,3530,0.31,-3670,-0.32,1827140,456.79
5130,多頭出場,2025-07-10 23:35,Trend Rev,22604,1,1130450,-290,-0.03,380,0.03,-420,-0.04,1826850,456.71
5130,多頭進場,2025-07-10 23:30,L_Cmd,22609,1,1130450,-290,-0.03,380,0.03,-420,-0.04,1826850,456.71
5131,多頭出場,2025-07-11 00:20,Trend Rev,22595,1,1130650,-940,-0.08,1180,0.10,-1270,-0.11,1825890,456.47
5131,多頭進場,2025-07-10 23:45,L_Cmd,22613,1,1130650,-940,-0.08,1180,0.10,-1270,-0.11,1825890,456.47
5132,多頭出場,2025-07-11 00:20,Trend Rev,22595,1,1131700,-1990,-0.18,130,0.01,-2320,-0.20,1823920,455.98
5132,多頭進場,2025-07-11 00:00,L_Add,22634,1,1131700,-1990,-0.18,130,0.01,-2320,-0.20,1823920,455.98
5133,多頭出場,2025-07-11 13:00,L_Exit_G,22739,1,1132450,4460,0.39,4530,0.40,-520,-0.05,1828320,457.08
5133,多頭進場,2025-07-11 09:35,L_Cmd,22649,1,1132450,4460,0.39,4530,0.40,-520,-0.05,1828320,457.08
5134,多頭出場,2025-07-11 13:05,Vol Top,22729,1,1134700,1710,0.15,2280,0.20,-2770,-0.24,1830050,457.51
5134,多頭進場,2025-07-11 10:00,L_Add,22694,1,1134700,1710,0.15,2280,0.20,-2770,-0.24,1830050,457.51
5135,多頭出場,2025-07-11 13:05,Vol Top,22729,1,1135450,960,0.08,1530,0.13,-3520,-0.31,1831030,457.76
5135,多頭進場,2025-07-11 10:05,L_Add,22709,1,1135450,960,0.08,1530,0.13,-3520,-0.31,1831030,457.76
5136,多頭出場,2025-07-11 16:45,L_Exit_Add,22670,1,1136000,-2540,-0.22,2580,0.23,-2520,-0.22,1828490,457.12
5136,多頭進場,2025-07-11 11:30,L_G_進,22720,1,1136000,-2540,-0.22,2580,0.23,-2520,-0.22,1828490,457.12
5137,多頭出場,2025-07-11 17:25,Trend Rev,22671,1,1138000,-4490,-0.39,580,0.05,-4820,-0.42,1824020,456.01
5137,多頭進場,2025-07-11 13:35,L_Add,22760,1,1138000,-4490,-0.39,580,0.05,-4820,-0.42,1824020,456.01
5138,多頭出場,2025-07-11 22:55,Trend Rev,22665,1,1135250,-2040,-0.18,230,0.02,-2420,-0.21,1821980,455.50
5138,多頭進場,2025-07-11 22:00,L_Cmd,22705,1,1135250,-2040,-0.18,230,0.02,-2420,-0.21,1821980,455.50
5139,多頭出場,2025-07-12 01:40,Trend Rev,22675,1,1134300,-590,-0.05,1030,0.09,-820,-0.07,1821390,455.35
5139,多頭進場,2025-07-12 00:25,L_Cmd,22686,1,1134300,-590,-0.05,1030,0.09,-820,-0.07,1821390,455.35
5140,多頭出場,2025-07-14 09:00,L_Exit,22657,1,1134600,-1790,-0.16,130,0.01,-1770,-0.16,1819600,454.90
5140,多頭進場,2025-07-14 08:50,L_Cmd,22692,1,1134600,-1790,-0.16,130,0.01,-1770,-0.16,1819600,454.90
5141,多頭出場,2025-07-15 08:45,Trend Rev,22536,1,1128500,-1740,-0.15,2080,0.18,-1720,-0.15,1817860,454.47
5141,多頭進場,2025-07-14 23:35,L_Cmd,22570,1,1128500,-1740,-0.15,2080,0.18,-1720,-0.15,1817860,454.47
5142,多頭出場,2025-07-15 09:45,Vol Top,22704,1,1129850,5310,0.47,5380,0.48,-70,-0.01,1823110,455.78
5142,多頭進場,2025-07-15 09:25,L_Cmd,22597,1,1129850,5310,0.47,5380,0.48,-70,-0.01,1823110,455.78
5143,多頭出場,2025-07-15 09:45,Vol Top,22704,1,1131350,3810,0.34,3880,0.34,-270,-0.02,1826940,456.74
