交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,報酬 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %,持續時間（K線）
4545,空頭出場,2025-03-11 23:45,Trend Rev,22058,1,1094350,-8590,-0.78,1530,0.14,-9420,-0.86,1928050,482.01,13
4545,空頭進場,2025-03-11 22:40,S_Add,21887,1,1094350,-8590,-0.78,1530,0.14,-9420,-0.86,1928050,482.01,13
4546,空頭出場,2025-03-12 02:05,S_Cmd_Fast,21981,1,1096250,-2840,-0.26,4480,0.41,-3520,-0.32,1925210,481.30,14
4546,空頭進場,2025-03-12 00:55,S_Cmd,21925,1,1096250,-2840,-0.26,4480,0.41,-3520,-0.32,1925210,481.30,14
4547,空頭出場,2025-03-12 08:50,S_Cmd_Fast,22058,1,1100550,-2390,-0.22,780,0.07,-4770,-0.43,1922820,480.71,12
4547,空頭進場,2025-03-12 04:05,S_Cmd,22011,1,1100550,-2390,-0.22,780,0.07,-4770,-0.43,1922820,480.71,12
4548,空頭出場,2025-03-13 09:55,Trend Rev,22375,1,1116850,-1940,-0.17,880,0.08,-2020,-0.18,1920880,480.22,4
4548,空頭進場,2025-03-13 09:35,S_Cmd,22337,1,1116850,-1940,-0.17,880,0.08,-2020,-0.18,1920880,480.22,4
4549,空頭出場,2025-03-13 10:55,S_Exit,22196,1,1115500,5660,0.51,5730,0.51,-120,-0.01,1926480,481.62,7
4549,空頭進場,2025-03-13 10:20,S_Cmd,22310,1,1115500,5660,0.51,5730,0.51,-120,-0.01,1926480,481.62,7
4550,空頭出場,2025-03-13 10:55,S_Exit_G,22196,1,1113850,4010,0.36,4080,0.37,-1320,-0.12,1930510,482.63,4
4550,空頭進場,2025-03-13 10:35,S_Add,22277,1,1113850,4010,0.36,4080,0.37,-1320,-0.12,1930510,482.63,4
4551,空頭出場,2025-03-13 11:05,S_Exit_Add,22179,1,1112900,3910,0.35,3980,0.36,-270,-0.02,1934420,483.61,3
4551,空頭進場,2025-03-13 10:50,S_Add,22258,1,1112900,3910,0.35,3980,0.36,-270,-0.02,1934420,483.61,3
4552,空頭出場,2025-03-13 11:15,S_Exit_Add,22152,1,1111850,4210,0.38,4280,0.38,-120,-0.01,1938630,484.66,4
4552,空頭進場,2025-03-13 10:55,S_G_進,22237,1,1111850,4210,0.38,4280,0.38,-120,-0.01,1938630,484.66,4
4553,空頭出場,2025-03-13 11:35,S_Exit_Add,22058,1,1110150,7210,0.65,7280,0.66,-1320,-0.12,1945820,486.46,7
4553,空頭進場,2025-03-13 11:00,S_Add,22203,1,1110150,7210,0.65,7280,0.66,-1320,-0.12,1945820,486.46,7
4554,空頭出場,2025-03-13 11:35,S_Exit_Add,22058,1,1109150,6210,0.56,6280,0.57,-1320,-0.12,1952050,488.01,5
4554,空頭進場,2025-03-13 11:10,S_Add,22183,1,1109150,6210,0.56,6280,0.57,-1320,-0.12,1952050,488.01,5
4555,空頭出場,2025-03-13 11:35,S_Exit_G,22058,1,1107600,4660,0.42,4730,0.43,-270,-0.02,1956730,489.18,2
4555,空頭進場,2025-03-13 11:25,S_Add,22152,1,1107600,4660,0.42,4730,0.43,-270,-0.02,1956730,489.18,2
4556,空頭出場,2025-03-13 12:30,S_Exit_Add,22038,1,1107100,5160,0.47,5230,0.47,-270,-0.02,1961850,490.46,12
4556,空頭進場,2025-03-13 11:30,S_G_進,22142,1,1107100,5160,0.47,5230,0.47,-270,-0.02,1961850,490.46,12
4557,空頭出場,2025-03-13 12:30,S_Exit_G,22038,1,1105100,3160,0.29,3230,0.29,-2070,-0.19,1965030,491.26,10
4557,空頭進場,2025-03-13 11:40,S_Add,22102,1,1105100,3160,0.29,3230,0.29,-2070,-0.19,1965030,491.26,10
4558,空頭出場,2025-03-13 12:35,S_Exit_Add,21993,1,1104050,4360,0.39,4430,0.40,-3120,-0.28,1969390,492.35,7
4558,空頭進場,2025-03-13 12:00,S_Add,22081,1,1104050,4360,0.39,4430,0.40,-3120,-0.28,1969390,492.35,7
4559,空頭出場,2025-03-13 12:40,S_Exit_Add,21975,1,1103250,4460,0.40,4530,0.41,-420,-0.04,1973850,493.46,2
4559,空頭進場,2025-03-13 12:30,S_G_進,22065,1,1103250,4460,0.40,4530,0.41,-420,-0.04,1973850,493.46,2
4560,空頭出場,2025-03-13 13:30,S_Exit_Add,21918,1,1101900,5960,0.54,6030,0.55,-220,-0.02,1979790,494.95,11
4560,空頭進場,2025-03-13 12:35,S_Add,22038,1,1101900,5960,0.54,6030,0.55,-220,-0.02,1979790,494.95,11
4561,空頭出場,2025-03-13 13:30,S_Exit_G,21918,1,1099950,4010,0.36,4080,0.37,-1720,-0.16,1983820,495.96,10
4561,空頭進場,2025-03-13 12:40,S_Add,21999,1,1099950,4010,0.36,4080,0.37,-1720,-0.16,1983820,495.96,10
4562,空頭出場,2025-03-13 16:15,S_Exit_Add,21874,1,1098600,4860,0.44,4930,0.45,-1820,-0.17,1988680,497.17,22
4562,空頭進場,2025-03-13 13:10,S_Add,21972,1,1098600,4860,0.44,4930,0.45,-1820,-0.17,1988680,497.17,22
4563,空頭出場,2025-03-13 21:55,S_Exit_Add,21858,1,1098150,5210,0.47,5280,0.48,-4770,-0.43,1993910,498.48,86
4563,空頭進場,2025-03-13 13:30,S_G_進,21963,1,1098150,5210,0.47,5280,0.48,-4770,-0.43,1993910,498.48,86
4564,空頭出場,2025-03-13 22:25,Trend Rev,22045,1,1096350,-5940,-0.54,3480,0.32,-6570,-0.60,1987990,497.00,91
4564,空頭進場,2025-03-13 13:35,S_Add,21927,1,1096350,-5940,-0.54,3480,0.32,-6570,-0.60,1987990,497.00,91
4565,空頭出場,2025-03-14 15:45,S_Cmd_Fast,21974,1,1097700,-1040,-0.09,1030,0.09,-1270,-0.12,1986950,496.74,13
4565,空頭進場,2025-03-14 13:30,S_Cmd,21954,1,1097700,-1040,-0.09,1030,0.09,-1270,-0.12,1986950,496.74,13
4566,空頭出場,2025-03-17 09:10,Trend Rev,22172,1,1107100,-1540,-0.14,480,0.04,-2620,-0.24,1985410,496.35,1
4566,空頭進場,2025-03-17 09:05,S_Cmd,22142,1,1107100,-1540,-0.14,480,0.04,-2620,-0.24,1985410,496.35,1
4567,空頭出場,2025-03-17 16:10,S_Cmd_Fast,22160,1,1108000,-40,0.00,3080,0.28,-170,-0.02,1985350,496.34,22
4567,空頭進場,2025-03-17 13:05,S_Cmd,22160,1,1108000,-40,0.00,3080,0.28,-170,-0.02,1985350,496.34,22
4568,空頭出場,2025-03-17 16:25,Trend Rev,22177,1,1106100,-2790,-0.25,1180,0.11,-2820,-0.25,1982580,495.65,23
4568,空頭進場,2025-03-17 13:15,S_Add,22122,1,1106100,-2790,-0.25,1180,0.11,-2820,-0.25,1982580,495.65,23
4569,空頭出場,2025-03-18 13:30,S_Cmd_Fast,22247,1,1109800,-2590,-0.23,180,0.02,-3120,-0.28,1979990,495.00,32
4569,空頭進場,2025-03-18 10:50,S_Cmd,22196,1,1109800,-2590,-0.23,180,0.02,-3120,-0.28,1979990,495.00,32
4570,空頭出場,2025-03-18 22:40,S_Exit,22173,1,1105900,-2790,-0.25,130,0.01,-2770,-0.25,1977200,494.30,4
4570,空頭進場,2025-03-18 22:20,S_Cmd,22118,1,1105900,-2790,-0.25,130,0.01,-2770,-0.25,1977200,494.30,4
4571,空頭出場,2025-03-19 08:50,S_Cmd_Fast,22238,1,1111750,-190,-0.02,730,0.07,-1320,-0.12,1977010,494.25,1
4571,空頭進場,2025-03-19 08:45,S_Cmd,22235,1,1111750,-190,-0.02,730,0.07,-1320,-0.12,1977010,494.25,1
4572,空頭出場,2025-03-19 11:30,S_Exit,22056,1,1107000,4160,0.38,4230,0.38,-870,-0.08,1981110,495.28,17
4572,空頭進場,2025-03-19 10:05,S_Cmd,22140,1,1107000,4160,0.38,4230,0.38,-870,-0.08,1981110,495.28,17
4573,空頭出場,2025-03-19 11:35,S_Exit_G,22051,1,1105500,2910,0.26,2980,0.27,-1070,-0.10,1984040,496.01,13
4573,空頭進場,2025-03-19 10:30,S_Add,22110,1,1105500,2910,0.26,2980,0.27,-1070,-0.10,1984040,496.01,13
4574,空頭出場,2025-03-19 12:15,S_Exit_Add,22029,1,1103850,2360,0.21,2430,0.22,-2720,-0.25,1986420,496.61,20
4574,空頭進場,2025-03-19 10:35,S_Add,22077,1,1103850,2360,0.21,2430,0.22,-2720,-0.25,1986420,496.61,20
4575,空頭出場,2025-03-19 12:35,S_Exit_Add,22006,1,1103800,3460,0.31,3530,0.32,-2770,-0.25,1989860,497.47,23
4575,空頭進場,2025-03-19 10:40,S_G_進,22076,1,1103800,3460,0.31,3530,0.32,-2770,-0.25,1989860,497.47,23
4576,空頭出場,2025-03-19 12:35,S_Exit_G,21984,1,1101750,2510,0.23,2580,0.23,-370,-0.03,1992370,498.09,3
4576,空頭進場,2025-03-19 12:20,S_Add,22035,1,1101750,2510,0.23,2580,0.23,-370,-0.03,1992370,498.09,3
4577,空頭出場,2025-03-19 18:50,Trend Rev,22083,1,1101300,-2890,-0.26,2780,0.25,-2970,-0.27,1989480,497.37,61
4577,空頭進場,2025-03-19 12:30,S_Add,22026,1,1101300,-2890,-0.26,2780,0.25,-2970,-0.27,1989480,497.37,61
4578,空頭出場,2025-03-19 18:50,Trend Rev,22083,1,1100300,-3890,-0.35,1780,0.16,-3970,-0.36,1985610,496.40,60
4578,空頭進場,2025-03-19 12:35,S_G_進,22006,1,1100300,-3890,-0.35,1780,0.16,-3970,-0.36,1985610,496.40,60
4579,空頭出場,2025-03-19 18:50,Trend Rev,22083,1,1099200,-4990,-0.45,680,0.06,-5070,-0.46,1980640,495.16,59
4579,空頭進場,2025-03-19 12:40,S_Add,21984,1,1099200,-4990,-0.45,680,0.06,-5070,-0.46,1980640,495.16,59
4580,多頭出場,2025-03-20 15:05,L_G_Cut,22365,1,1116400,1810,0.16,4480,0.40,-70,-0.01,1982390,495.60,33
4580,多頭進場,2025-03-20 11:10,L_Cmd,22328,1,1116400,1810,0.16,4480,0.40,-70,-0.01,1982390,495.60,33
4581,多頭出場,2025-03-20 16:30,L_Cmd_Fast,22345,1,1119250,-2040,-0.18,1630,0.15,-2370,-0.21,1980370,495.09,48
4581,多頭進場,2025-03-20 11:20,L_Add,22385,1,1119250,-2040,-0.18,1630,0.15,-2370,-0.21,1980370,495.09,48
4582,多頭出場,2025-03-20 17:15,Trend Rev,22289,1,1119650,-5240,-0.47,1230,0.11,-5220,-0.47,1975150,493.79,54
4582,多頭進場,2025-03-20 11:35,L_Add,22393,1,1119650,-5240,-0.47,1230,0.11,-5220,-0.47,1975150,493.79,54
4583,多頭出場,2025-03-20 17:15,Trend Rev,22289,1,1120650,-6240,-0.56,130,0.01,-6220,-0.56,1968930,492.23,35
4583,多頭進場,2025-03-20 13:10,L_G_進,22413,1,1120650,-6240,-0.56,130,0.01,-6220,-0.56,1968930,492.23,35
4584,多頭出場,2025-03-21 00:10,L_G_Cut,22304,1,1114200,960,0.09,3780,0.34,-270,-0.02,1969830,492.46,26
4584,多頭進場,2025-03-20 22:00,L_Cmd,22284,1,1114200,960,0.09,3780,0.34,-270,-0.02,1969830,492.46,26
4585,多頭出場,2025-03-21 00:25,L_Cmd_Fast,22283,1,1115700,-1590,-0.14,2280,0.20,-1570,-0.14,1968260,492.07,28
4585,多頭進場,2025-03-20 22:05,L_Add,22314,1,1115700,-1590,-0.14,2280,0.20,-1570,-0.14,1968260,492.07,28
4586,多頭出場,2025-03-21 00:30,Trend Rev,22257,1,1116700,-3890,-0.35,1280,0.11,-4170,-0.37,1964390,491.10,25
4586,多頭進場,2025-03-20 22:25,L_Add,22334,1,1116700,-3890,-0.35,1280,0.11,-4170,-0.37,1964390,491.10,25
4587,多頭出場,2025-03-21 00:30,Trend Rev,22257,1,1117250,-4440,-0.40,730,0.07,-4720,-0.42,1959970,489.99,16
4587,多頭進場,2025-03-20 23:10,L_G_進,22345,1,1117250,-4440,-0.40,730,0.07,-4720,-0.42,1959970,489.99,16
4588,空頭出場,2025-03-24 15:10,S_Cmd_Fast,22175,1,1107750,-1040,-0.09,1480,0.13,-2020,-0.18,1958930,489.73,29
4588,空頭進場,2025-03-24 11:30,S_Cmd,22155,1,1107750,-1040,-0.09,1480,0.13,-2020,-0.18,1958930,489.73,29
4589,多頭出場,2025-03-25 01:15,L_G_Cut,22324,1,1115200,960,0.09,3180,0.29,-170,-0.02,1959830,489.96,35
4589,多頭進場,2025-03-24 22:20,L_Cmd,22304,1,1115200,960,0.09,3180,0.29,-170,-0.02,1959830,489.96,35
4590,多頭出場,2025-03-25 02:05,L_Cmd_Fast,22315,1,1116500,-790,-0.07,1880,0.17,-1220,-0.11,1959060,489.77,39
4590,多頭進場,2025-03-24 22:50,L_Add,22330,1,1116500,-790,-0.07,1880,0.17,-1220,-0.11,1959060,489.77,39
4591,多頭出場,2025-03-25 08:50,L_Exit_Add,22379,1,1117150,1760,0.16,2030,0.18,-1870,-0.17,1960820,490.21,71
4591,多頭進場,2025-03-24 23:10,L_Add,22343,1,1117150,1760,0.16,2030,0.18,-1870,-0.17,1960820,490.21,71
4592,多頭出場,2025-03-25 08:55,L_Exit_Add,22404,1,1117700,2460,0.22,2530,0.23,-2420,-0.22,1963300,490.83,71
4592,多頭進場,2025-03-24 23:15,L_G_進,22354,1,1117700,2460,0.22,2530,0.23,-2420,-0.22,1963300,490.83,71
4593,多頭出場,2025-03-25 10:00,L_Exit_Add,22296,1,1118950,-4190,-0.37,3230,0.29,-4170,-0.37,1959110,489.78,14
4593,多頭進場,2025-03-25 08:50,L_Add,22379,1,1118950,-4190,-0.37,3230,0.29,-4170,-0.37,1959110,489.78,14
4594,多頭出場,2025-03-25 10:05,Trend Rev,22303,1,1121250,-6140,-0.55,930,0.08,-6570,-0.59,1952990,488.25,4
4594,多頭進場,2025-03-25 09:45,L_Add,22425,1,1121250,-6140,-0.55,930,0.08,-6570,-0.59,1952990,488.25,4
4595,多頭出場,2025-03-25 23:35,L_Cmd_Fast,22346,1,1118400,-1140,-0.10,580,0.05,-1320,-0.12,1951850,487.96,8
4595,多頭進場,2025-03-25 22:55,L_Cmd,22368,1,1118400,-1140,-0.10,580,0.05,-1320,-0.12,1951850,487.96,8
4596,多頭出場,2025-03-26 09:25,L_Exit,22349,1,1119250,-1840,-0.16,2130,0.19,-1820,-0.16,1950010,487.50,7
4596,多頭進場,2025-03-26 08:50,L_Cmd,22385,1,1119250,-1840,-0.16,2130,0.19,-1820,-0.16,1950010,487.50,7
4597,空頭出場,2025-03-27 00:10,S_Exit,22071,1,1106800,3210,0.29,3280,0.30,-1570,-0.14,1953160,488.29,22
4597,空頭進場,2025-03-26 22:20,S_Cmd,22136,1,1106800,3210,0.29,3280,0.30,-1570,-0.14,1953160,488.29,22
4598,空頭出場,2025-03-27 00:55,S_Exit_Add,22043,1,1105400,3210,0.29,3280,0.30,-120,-0.01,1956370,489.09,12
4598,空頭進場,2025-03-26 23:55,S_Add,22108,1,1105400,3210,0.29,3280,0.30,-120,-0.01,1956370,489.09,12
4599,空頭出場,2025-03-27 00:55,S_Exit_G,22043,1,1104500,2310,0.21,2380,0.22,-220,-0.02,1958700,489.68,11
4599,空頭進場,2025-03-27 00:00,S_Add,22090,1,1104500,2310,0.21,2380,0.22,-220,-0.02,1958700,489.68,11
4600,空頭出場,2025-03-27 01:10,S_Exit_G,22038,1,1103950,2010,0.18,2080,0.19,-720,-0.07,1960710,490.18,13
4600,空頭進場,2025-03-27 00:05,S_G_進,22079,1,1103950,2010,0.18,2080,0.19,-720,-0.07,1960710,490.18,13
4601,空頭出場,2025-03-27 01:15,S_Exit_Add,22021,1,1103350,2260,0.20,2330,0.21,-1170,-0.11,1962990,490.75,11
4601,空頭進場,2025-03-27 00:20,S_G_進,22067,1,1103350,2260,0.20,2330,0.21,-1170,-0.11,1962990,490.75,11
4602,空頭出場,2025-03-27 01:30,S_Exit_Add,21991,1,1102550,2960,0.27,3030,0.27,-320,-0.03,1965970,491.49,6
4602,空頭進場,2025-03-27 01:00,S_Add,22051,1,1102550,2960,0.27,3030,0.27,-320,-0.03,1965970,491.49,6
4603,空頭出場,2025-03-27 09:15,S_Exit,21986,1,1096150,-3190,-0.29,130,0.01,-3620,-0.33,1962780,490.70,1
4603,空頭進場,2025-03-27 09:10,S_Cmd,21923,1,1096150,-3190,-0.29,130,0.01,-3620,-0.33,1962780,490.70,1
4604,空頭出場,2025-03-27 12:25,S_Cmd_Fast,21959,1,1095050,-2940,-0.27,230,0.02,-3170,-0.29,1959840,489.96,14
4604,空頭進場,2025-03-27 11:15,S_Cmd,21901,1,1095050,-2940,-0.27,230,0.02,-3170,-0.29,1959840,489.96,14
4605,空頭出場,2025-03-28 00:20,S_Cmd_Fast,21890,1,1092400,-2140,-0.20,1280,0.12,-2220,-0.20,1957700,489.43,8
4605,空頭進場,2025-03-27 23:40,S_Cmd,21848,1,1092400,-2140,-0.20,1280,0.12,-2220,-0.20,1957700,489.43,8
4606,空頭出場,2025-03-28 02:15,S_Cmd_Fast,21855,1,1091050,-1740,-0.16,1280,0.12,-1770,-0.16,1955960,488.99,16
4606,空頭進場,2025-03-28 00:55,S_Cmd,21821,1,1091050,-1740,-0.16,1280,0.12,-1770,-0.16,1955960,488.99,16
4607,空頭出場,2025-03-28 09:00,S_Exit,21686,1,1088650,4310,0.40,4380,0.40,-1120,-0.10,1960250,490.06,2
4607,空頭進場,2025-03-28 08:50,S_Cmd,21773,1,1088650,4310,0.40,4380,0.40,-1120,-0.10,1960250,490.06,2
4608,空頭出場,2025-03-28 09:45,S_Exit_Add,21646,1,1087150,4810,0.44,4880,0.45,-1770,-0.16,1965020,491.26,9
4608,空頭進場,2025-03-28 09:00,S_Add,21743,1,1087150,4810,0.44,4880,0.45,-1770,-0.16,1965020,491.26,9
4609,空頭出場,2025-03-28 09:50,S_Exit_G,21637,1,1084650,2760,0.25,2830,0.26,-4270,-0.39,1967800,491.95,9
4609,空頭進場,2025-03-28 09:05,S_Add,21693,1,1084650,2760,0.25,2830,0.26,-4270,-0.39,1967800,491.95,9
4610,空頭出場,2025-03-28 10:20,S_Exit_G,21584,1,1084450,5210,0.48,5280,0.49,-4470,-0.41,1972990,493.25,14
4610,空頭進場,2025-03-28 09:10,S_Add,21689,1,1084450,5210,0.48,5280,0.49,-4470,-0.41,1972990,493.25,14
4611,空頭出場,2025-03-28 10:25,S_Exit_Add,21576,1,1083650,4810,0.44,4880,0.45,-670,-0.06,1977800,494.45,8
4611,空頭進場,2025-03-28 09:45,S_G_進,21673,1,1083650,4810,0.44,4880,0.45,-670,-0.06,1977800,494.45,8
4612,空頭出場,2025-03-28 10:25,S_Exit_Add,21576,1,1082250,3410,0.32,3480,0.32,-1870,-0.17,1981230,495.31,6
4612,空頭進場,2025-03-28 09:55,S_Add,21645,1,1082250,3410,0.32,3480,0.32,-1870,-0.17,1981230,495.31,6
4613,空頭出場,2025-03-28 10:45,S_Exit_G,21540,1,1081450,4410,0.41,4480,0.41,-2670,-0.25,1985640,496.41,9
4613,空頭進場,2025-03-28 10:00,S_G_進,21629,1,1081450,4410,0.41,4480,0.41,-2670,-0.25,1985640,496.41,9
4614,空頭出場,2025-03-28 10:50,S_Exit_Add,21523,1,1079350,3160,0.29,3230,0.30,-1320,-0.12,1988800,497.20,5
4614,空頭進場,2025-03-28 10:25,S_G_進,21587,1,1079350,3160,0.29,3230,0.30,-1320,-0.12,1988800,497.20,5
4615,空頭出場,2025-03-28 12:05,S_Exit_G,21487,1,1078750,4360,0.40,4430,0.41,-270,-0.03,1993140,498.29,16
4615,空頭進場,2025-03-28 10:45,S_Add,21575,1,1078750,4360,0.40,4430,0.41,-270,-0.03,1993140,498.29,16
4616,空頭出場,2025-03-28 13:05,S_G_Cut,21576,1,1077150,-1690,-0.16,2930,0.27,-2020,-0.19,1991450,497.86,27
4616,空頭進場,2025-03-28 10:50,S_Add,21543,1,1077150,-1690,-0.16,2930,0.27,-2020,-0.19,1991450,497.86,27
4617,空頭出場,2025-03-28 21:40,Trend Rev,21610,1,1076300,-4240,-0.39,2080,0.19,-5920,-0.55,1987230,496.81,113
4617,空頭進場,2025-03-28 11:00,S_Add,21526,1,1076300,-4240,-0.39,2080,0.19,-5920,-0.55,1987230,496.81,113
4618,空頭出場,2025-03-28 21:40,Trend Rev,21610,1,1075800,-4740,-0.44,1580,0.15,-6420,-0.60,1982510,495.63,112
4618,空頭進場,2025-03-28 11:05,S_G_進,21516,1,1075800,-4740,-0.44,1580,0.15,-6420,-0.60,1982510,495.63,112
4619,空頭出場,2025-03-28 21:40,Trend Rev,21610,1,1074950,-5590,-0.52,730,0.07,-7270,-0.68,1976940,494.24,99
4619,空頭進場,2025-03-28 12:10,S_G_進,21499,1,1074950,-5590,-0.52,730,0.07,-7270,-0.68,1976940,494.24,99
4620,空頭出場,2025-03-28 22:25,S_Exit,21358,1,1073850,5910,0.55,5980,0.56,-420,-0.04,1982810,495.70,3
4620,空頭進場,2025-03-28 22:10,S_Cmd,21477,1,1073850,5910,0.55,5980,0.56,-420,-0.04,1982810,495.70,3
4621,空頭出場,2025-03-28 22:35,S_Exit_Add,21314,1,1071500,5760,0.54,5830,0.54,-620,-0.06,1988550,497.14,4
4621,空頭進場,2025-03-28 22:15,S_Add,21430,1,1071500,5760,0.54,5830,0.54,-620,-0.06,1988550,497.14,4
4622,空頭出場,2025-03-28 23:00,S_Exit_Add,21284,1,1070950,6710,0.63,6780,0.63,-520,-0.05,1995260,498.82,8
4622,空頭進場,2025-03-28 22:20,S_Add,21419,1,1070950,6710,0.63,6780,0.63,-520,-0.05,1995260,498.82,8
4623,空頭出場,2025-03-28 23:00,S_Exit_G,21284,1,1068050,3810,0.36,3880,0.36,-1620,-0.15,1999090,499.77,6
4623,空頭進場,2025-03-28 22:30,S_Add,21361,1,1068050,3810,0.36,3880,0.36,-1620,-0.15,1999090,499.77,6
4624,空頭出場,2025-03-29 00:00,S_Exit_G,21280,1,1067200,3160,0.30,3230,0.30,-1870,-0.18,2002250,500.56,17
4624,空頭進場,2025-03-28 22:35,S_G_進,21344,1,1067200,3160,0.30,3230,0.30,-1870,-0.18,2002250,500.56,17
4625,空頭出場,2025-03-29 00:20,S_Exit_Add,21248,1,1066950,4510,0.42,4580,0.43,-2120,-0.20,2006760,501.69,18
4625,空頭進場,2025-03-28 22:50,S_G_進,21339,1,1066950,4510,0.42,4580,0.43,-2120,-0.20,2006760,501.69,18
4626,空頭出場,2025-03-29 01:05,S_Exit_Add,21192,1,1064300,4660,0.44,4730,0.44,-4770,-0.45,2011420,502.86,24
4626,空頭進場,2025-03-28 23:05,S_Add,21286,1,1064300,4660,0.44,4730,0.44,-4770,-0.45,2011420,502.86,24
4627,空頭出場,2025-03-29 01:25,S_Exit_Add,21139,1,1062500,5510,0.52,5580,0.53,-1420,-0.13,2016950,504.24,13
4627,空頭進場,2025-03-29 00:20,S_Add,21250,1,1062500,5510,0.52,5580,0.53,-1420,-0.13,2016950,504.24,13
4628,空頭出場,2025-03-29 04:40,S_Exit_Add,21149,1,1060650,3160,0.30,4130,0.39,-1520,-0.14,2020110,505.03,44
4628,空頭進場,2025-03-29 01:00,S_Add,21213,1,1060650,3160,0.30,4130,0.39,-1520,-0.14,2020110,505.03,44
4629,空頭出場,2025-03-31 08:45,S_Exit_Add,20855,1,1058050,15260,1.44,15330,1.45,-3020,-0.29,2035370,508.84,17
4629,空頭進場,2025-03-29 03:35,S_Add,21161,1,1058050,15260,1.44,15330,1.45,-3020,-0.29,2035370,508.84,17
4630,空頭出場,2025-03-31 08:45,S_Exit_Add,20855,1,1057450,14660,1.39,14730,1.39,-370,-0.03,2050050,512.51,4
4630,空頭進場,2025-03-29 04:40,S_Add,21149,1,1057450,14660,1.39,14730,1.39,-370,-0.03,2050050,512.51,4
4631,空頭出場,2025-03-31 15:05,S_G_Cut,20842,1,1042350,210,0.02,6130,0.59,-2620,-0.25,2050200,512.55,42
4631,空頭進場,2025-03-31 10:20,S_Cmd,20847,1,1042350,210,0.02,6130,0.59,-2620,-0.25,2050200,512.55,42
4632,空頭出場,2025-03-31 15:05,S_Cmd_Fast,20842,1,1039450,-2690,-0.26,3230,0.31,-4220,-0.41,2047530,511.88,32
4632,空頭進場,2025-03-31 11:10,S_Add,20789,1,1039450,-2690,-0.26,3230,0.31,-4220,-0.41,2047530,511.88,32
4633,空頭出場,2025-03-31 22:10,Trend Rev,20896,1,1037800,-7040,-0.68,3380,0.33,-8270,-0.80,2040510,510.13,116
4633,空頭進場,2025-03-31 11:15,S_Add,20756,1,1037800,-7040,-0.68,3380,0.33,-8270,-0.80,2040510,510.13,116
4634,空頭出場,2025-03-31 22:10,Trend Rev,20896,1,1036600,-8240,-0.79,2180,0.21,-9470,-0.91,2032290,508.07,115
4634,空頭進場,2025-03-31 11:20,S_G_進,20732,1,1036600,-8240,-0.79,2180,0.21,-9470,-0.91,2032290,508.07,115
4635,空頭出場,2025-04-01 09:00,S_BE,20954,1,1047700,-40,0.00,3330,0.32,-320,-0.03,2032230,508.06,2
4635,空頭進場,2025-04-01 08:50,S_Cmd,20954,1,1047700,-40,0.00,3330,0.32,-320,-0.03,2032230,508.06,2
4636,空頭出場,2025-04-01 09:20,Trend Rev,21010,1,1044600,-5940,-0.57,230,0.02,-6820,-0.65,2026310,506.58,5
4636,空頭進場,2025-04-01 08:55,S_Add,20892,1,1044600,-5940,-0.57,230,0.02,-6820,-0.65,2026310,506.58,5
4637,空頭出場,2025-04-01 22:35,S_Exit,21155,1,1053650,-4140,-0.39,630,0.06,-4120,-0.39,2022170,505.54,4
4637,空頭進場,2025-04-01 22:15,S_Cmd,21073,1,1053650,-4140,-0.39,630,0.06,-4120,-0.39,2022170,505.54,4
4638,空頭出場,2025-04-02 10:25,S_Exit,21301,1,1060050,-5040,-0.48,630,0.06,-5020,-0.47,2017130,504.28,3
4638,空頭進場,2025-04-02 10:10,S_Cmd,21201,1,1060050,-5040,-0.48,630,0.06,-5020,-0.47,2017130,504.28,3
4639,空頭出場,2025-04-02 13:00,S_Cmd_Fast,21270,1,1060850,-2690,-0.25,0,0.00,-2720,-0.26,2014440,503.61,4
4639,空頭進場,2025-04-02 12:40,S_Cmd,21217,1,1060850,-2690,-0.25,0,0.00,-2720,-0.26,2014440,503.61,4
4640,空頭出場,2025-04-03 04:40,S_Exit,20901,1,1060250,15160,1.43,15230,1.44,-470,-0.04,2029580,507.40,2
4640,空頭進場,2025-04-03 04:30,S_Cmd,21205,1,1060250,15160,1.43,15230,1.44,-470,-0.04,2029580,507.40,2
4641,空頭出場,2025-04-07 15:00,S_Exit_Add,17588,1,1052100,172660,16.41,172730,16.42,-70,-0.01,2202200,550.55,57
4641,空頭進場,2025-04-03 04:40,S_Add,21042,1,1052100,172660,16.41,172730,16.42,-70,-0.01,2202200,550.55,57
4642,空頭出場,2025-04-07 15:00,S_Exit_Add,17588,1,1045650,166210,15.90,166280,15.90,-920,-0.09,2368430,592.11,56
4642,空頭進場,2025-04-03 04:45,S_Add,20913,1,1045650,166210,15.90,166280,15.90,-920,-0.09,2368430,592.11,56
4643,空頭出場,2025-04-07 15:00,S_Exit_Add,17588,1,1043750,164310,15.74,164380,15.75,-670,-0.06,2532760,633.19,55
4643,空頭進場,2025-04-03 04:50,S_Add,20875,1,1043750,164310,15.74,164380,15.75,-670,-0.06,2532760,633.19,55
4644,空頭出場,2025-04-07 15:00,S_Exit_G,17588,1,958350,78910,8.23,78980,8.24,-20,0.00,2611690,652.92,53
4644,空頭進場,2025-04-07 08:45,S_G_進,19167,1,958350,78910,8.23,78980,8.24,-20,0.00,2611690,652.92,53
