交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
2384,空頭出場,2023-10-04 09:40,S_Exit_Add,16165,1,811150,2860,0.35,2930,0.36,-620,-0.08,730330,182.58
2384,空頭進場,2023-10-04 09:25,S_G_進,16223,1,811150,2860,0.35,2930,0.36,-620,-0.08,730330,182.58
2385,空頭出場,2023-10-04 09:40,S_Exit_Add,16165,1,810600,2310,0.28,2380,0.29,-270,-0.03,732660,183.17
2385,空頭進場,2023-10-04 09:30,S_G_進,16212,1,810600,2310,0.28,2380,0.29,-270,-0.03,732660,183.17
2386,空頭出場,2023-10-04 09:40,S_Exit_G,16165,1,809750,1460,0.18,1530,0.19,-370,-0.05,734140,183.54
2386,空頭進場,2023-10-04 09:35,S_Add,16195,1,809750,1460,0.18,1530,0.19,-370,-0.05,734140,183.54
2387,空頭出場,2023-10-04 12:30,S_Exit_Add,16274,1,809200,-4540,-0.56,980,0.12,-4520,-0.56,729620,182.41
2387,空頭進場,2023-10-04 09:40,S_G_進,16184,1,809200,-4540,-0.56,980,0.12,-4520,-0.56,729620,182.41
2388,空頭出場,2023-10-04 22:40,Trend Rev,16293,1,814250,-440,-0.05,1230,0.15,-820,-0.10,729160,182.29
2388,空頭進場,2023-10-04 22:05,S_Cmd,16285,1,814250,-440,-0.05,1230,0.15,-820,-0.10,729160,182.29
2389,空頭出場,2023-10-04 22:40,Trend Rev,16293,1,813050,-1640,-0.20,0,0.00,-2020,-0.25,727540,181.89
2389,空頭進場,2023-10-04 22:30,S_Add,16261,1,813050,-1640,-0.20,0,0.00,-2020,-0.25,727540,181.89
2390,空頭出場,2023-10-05 09:00,S_Cmd_Fast,16324,1,815600,-640,-0.08,430,0.05,-670,-0.08,726900,181.73
2390,空頭進場,2023-10-05 08:50,S_Cmd,16312,1,815600,-640,-0.08,430,0.05,-670,-0.08,726900,181.73
2391,多頭出場,2023-10-05 10:20,L_Exit,16462,1,819300,3760,0.46,3830,0.47,-470,-0.06,730600,182.65
2391,多頭進場,2023-10-05 09:45,L_Cmd,16386,1,819300,3760,0.46,3830,0.47,-470,-0.06,730600,182.65
2392,多頭出場,2023-10-05 10:20,L_Exit_G,16462,1,820500,2560,0.31,2630,0.32,-370,-0.05,733180,183.30
2392,多頭進場,2023-10-05 10:00,L_Add,16410,1,820500,2560,0.31,2630,0.32,-370,-0.05,733180,183.30
2393,多頭出場,2023-10-05 11:10,L_Exit_Add,16478,1,821450,2410,0.29,2480,0.30,-220,-0.03,735590,183.90
2393,多頭進場,2023-10-05 10:15,L_Add,16429,1,821450,2410,0.29,2480,0.30,-220,-0.03,735590,183.90
2394,多頭出場,2023-10-05 11:50,L_Exit_Add,16484,1,822400,1760,0.21,1830,0.22,-370,-0.04,737350,184.34
2394,多頭進場,2023-10-05 10:20,L_G_進,16448,1,822400,1760,0.21,1830,0.22,-370,-0.04,737350,184.34
2395,多頭出場,2023-10-05 21:40,L_Exit_Add,16427,1,822900,-1590,-0.19,1330,0.16,-1570,-0.19,735760,183.94
2395,多頭進場,2023-10-05 10:25,L_Add,16458,1,822900,-1590,-0.19,1330,0.16,-1570,-0.19,735760,183.94
2396,多頭出場,2023-10-05 21:45,Trend Rev,16429,1,823600,-2190,-0.27,630,0.08,-2570,-0.31,733590,183.40
2396,多頭進場,2023-10-05 11:35,L_Add,16472,1,823600,-2190,-0.27,630,0.08,-2570,-0.31,733590,183.40
2397,多頭出場,2023-10-05 21:45,Trend Rev,16429,1,824150,-2740,-0.33,80,0.01,-3120,-0.38,730870,182.72
2397,多頭進場,2023-10-05 12:20,L_Add,16483,1,824150,-2740,-0.33,80,0.01,-3120,-0.38,730870,182.72
2398,多頭出場,2023-10-06 00:45,L_Cmd_Fast,16417,1,821300,-490,-0.06,280,0.03,-570,-0.07,730380,182.60
2398,多頭進場,2023-10-06 00:30,L_Cmd,16426,1,821300,-490,-0.06,280,0.03,-570,-0.07,730380,182.60
2399,多頭出場,2023-10-06 09:10,L_Exit,16504,1,827000,-1840,-0.22,230,0.03,-1820,-0.22,728540,182.14
2399,多頭進場,2023-10-06 09:05,L_Cmd,16540,1,827000,-1840,-0.22,230,0.03,-1820,-0.22,728540,182.14
2400,多頭出場,2023-10-06 23:35,L_Exit,16621,1,826600,4410,0.53,4480,0.54,-420,-0.05,732890,183.22
2400,多頭進場,2023-10-06 22:40,L_Cmd,16532,1,826600,4410,0.53,4480,0.54,-420,-0.05,732890,183.22
2401,多頭出場,2023-10-06 23:35,L_Exit_Add,16621,1,827900,3110,0.38,3180,0.38,-320,-0.04,736020,184.01
2401,多頭進場,2023-10-06 23:10,L_Add,16558,1,827900,3110,0.38,3180,0.38,-320,-0.04,736020,184.01
2402,多頭出場,2023-10-06 23:35,L_Exit_G,16621,1,828400,2610,0.32,2680,0.32,-220,-0.03,738650,184.66
2402,多頭進場,2023-10-06 23:25,L_Add,16568,1,828400,2610,0.32,2680,0.32,-220,-0.03,738650,184.66
2403,多頭出場,2023-10-06 23:50,L_Exit_Add,16631,1,829650,1860,0.22,1930,0.23,-20,0.00,740490,185.12
2403,多頭進場,2023-10-06 23:30,L_G_進,16593,1,829650,1860,0.22,1930,0.23,-20,0.00,740490,185.12
2404,多頭出場,2023-10-07 03:55,L_G_Cut,16648,1,830850,1510,0.18,2530,0.30,-20,0.00,741980,185.50
2404,多頭進場,2023-10-06 23:40,L_Add,16617,1,830850,1510,0.18,2530,0.30,-20,0.00,741980,185.50
2405,多頭出場,2023-10-11 08:45,L_Exit_Add,16827,1,831550,9760,1.17,9830,1.18,-520,-0.06,751760,187.94
2405,多頭進場,2023-10-06 23:50,L_Add,16631,1,831550,9760,1.17,9830,1.18,-520,-0.06,751760,187.94
2406,多頭出場,2023-10-11 08:45,L_Exit_Add,16827,1,832300,9010,1.08,9080,1.09,-1270,-0.15,760790,190.20
2406,多頭進場,2023-10-07 00:00,L_Add,16646,1,832300,9010,1.08,9080,1.09,-1270,-0.15,760790,190.20
2407,多頭出場,2023-10-11 08:45,L_Exit_Add,16827,1,832650,8660,1.04,8730,1.05,-470,-0.06,769470,192.37
2407,多頭進場,2023-10-07 03:05,L_G_進,16653,1,832650,8660,1.04,8730,1.05,-470,-0.06,769470,192.37
2408,多頭出場,2023-10-11 09:00,L_Exit,16749,1,840000,-2590,-0.31,30,0.00,-2570,-0.31,766880,191.72
2408,多頭進場,2023-10-11 08:50,L_Cmd,16800,1,840000,-2590,-0.31,30,0.00,-2570,-0.31,766880,191.72
2409,多頭出場,2023-10-12 08:45,L_Exit,16772,1,835050,3510,0.42,3580,0.43,-220,-0.03,770390,192.60
2409,多頭進場,2023-10-12 03:40,L_Cmd,16701,1,835050,3510,0.42,3580,0.43,-220,-0.03,770390,192.60
2410,多頭出場,2023-10-12 18:55,L_G_Cut,16844,1,840500,1660,0.20,2480,0.30,-1870,-0.22,771990,193.00
2410,多頭進場,2023-10-12 10:35,L_Cmd,16810,1,840500,1660,0.20,2480,0.30,-1870,-0.22,771990,193.00
2411,多頭出場,2023-10-12 19:05,L_Cmd_Fast,16840,1,841800,160,0.02,1180,0.14,-670,-0.08,772170,193.04
2411,多頭進場,2023-10-12 12:10,L_Add,16836,1,841800,160,0.02,1180,0.14,-670,-0.08,772170,193.04
2412,多頭出場,2023-10-12 21:10,Trend Rev,16807,1,842250,-1940,-0.23,730,0.09,-2070,-0.25,770250,192.56
2412,多頭進場,2023-10-12 12:50,L_Add,16845,1,842250,-1940,-0.23,730,0.09,-2070,-0.25,770250,192.56
2413,多頭出場,2023-10-12 21:10,Trend Rev,16807,1,842600,-2290,-0.27,380,0.05,-2420,-0.29,767980,192.00
2413,多頭進場,2023-10-12 13:10,L_G_進,16852,1,842600,-2290,-0.27,380,0.05,-2420,-0.29,767980,192.00
2414,多頭出場,2023-10-13 00:35,Trend Rev,16803,1,840350,-240,-0.03,0,0.00,-370,-0.04,767740,191.94
2414,多頭進場,2023-10-13 00:25,L_Cmd,16807,1,840350,-240,-0.03,0,0.00,-370,-0.04,767740,191.94
2415,多頭出場,2023-10-13 10:55,L_Cmd_Fast,16758,1,838750,-890,-0.11,1580,0.19,-1020,-0.12,766830,191.71
2415,多頭進場,2023-10-13 09:30,L_Cmd,16775,1,838750,-890,-0.11,1580,0.19,-1020,-0.12,766830,191.71
2416,多頭出場,2023-10-13 11:30,Trend Rev,16765,1,839650,-1440,-0.17,680,0.08,-1920,-0.23,765410,191.35
2416,多頭進場,2023-10-13 09:50,L_Add,16793,1,839650,-1440,-0.17,680,0.08,-1920,-0.23,765410,191.35
2417,多頭出場,2023-10-13 22:10,L_Exit,16734,1,838100,-1440,-0.17,630,0.08,-1420,-0.17,763970,190.99
2417,多頭進場,2023-10-13 21:40,L_Cmd,16762,1,838100,-1440,-0.17,630,0.08,-1420,-0.17,763970,190.99
2418,多頭出場,2023-10-16 22:30,L_Exit,16742,1,834950,2110,0.25,2180,0.26,-870,-0.10,766020,191.51
2418,多頭進場,2023-10-16 21:35,L_Cmd,16699,1,834950,2110,0.25,2180,0.26,-870,-0.10,766020,191.51
2419,多頭出場,2023-10-16 22:30,L_Exit_G,16742,1,835500,1560,0.19,1630,0.20,-570,-0.07,767600,191.90
2419,多頭進場,2023-10-16 22:00,L_Add,16710,1,835500,1560,0.19,1630,0.20,-570,-0.07,767600,191.90
2420,多頭出場,2023-10-16 22:30,L_Exit_Add,16751,1,835950,1560,0.19,1630,0.19,-170,-0.02,769180,192.30
2420,多頭進場,2023-10-16 22:15,L_Add,16719,1,835950,1560,0.19,1630,0.19,-170,-0.02,769180,192.30
2421,多頭出場,2023-10-16 22:40,L_Exit_Add,16762,1,836150,1910,0.23,1980,0.24,-120,-0.01,771070,192.77
2421,多頭進場,2023-10-16 22:20,L_G_進,16723,1,836150,1910,0.23,1980,0.24,-120,-0.01,771070,192.77
2422,多頭出場,2023-10-17 01:10,L_Exit_Add,16787,1,837300,2010,0.24,2080,0.25,-70,-0.01,773060,193.27
2422,多頭進場,2023-10-16 22:35,L_Add,16746,1,837300,2010,0.24,2080,0.25,-70,-0.01,773060,193.27
2423,多頭出場,2023-10-17 01:10,L_Exit_G,16787,1,837700,1610,0.19,1680,0.20,-270,-0.03,774690,193.67
2423,多頭進場,2023-10-16 22:40,L_Add,16754,1,837700,1610,0.19,1680,0.20,-270,-0.03,774690,193.67
2424,多頭出場,2023-10-17 03:30,L_Exit_Add,16781,1,838050,960,0.11,1330,0.16,-870,-0.10,775630,193.91
2424,多頭進場,2023-10-16 22:45,L_Add,16761,1,838050,960,0.11,1330,0.16,-870,-0.10,775630,193.91
2425,多頭出場,2023-10-17 04:00,L_G_Cut,16763,1,838450,-340,-0.04,930,0.11,-1270,-0.15,775310,193.83
2425,多頭進場,2023-10-16 23:10,L_G_進,16769,1,838450,-340,-0.04,930,0.11,-1270,-0.15,775310,193.83
2426,多頭出場,2023-10-17 09:10,Trend Rev,16741,1,838750,-1740,-0.21,430,0.05,-1770,-0.21,773590,193.40
2426,多頭進場,2023-10-17 03:10,L_Add,16775,1,838750,-1740,-0.21,430,0.05,-1770,-0.21,773590,193.40
2427,多頭出場,2023-10-17 09:10,Trend Rev,16741,1,838950,-1940,-0.23,230,0.03,-1970,-0.23,771670,192.92
2427,多頭進場,2023-10-17 03:25,L_G_進,16779,1,838950,-1940,-0.23,230,0.03,-1970,-0.23,771670,192.92
2428,多頭出場,2023-10-18 01:15,L_G_Cut,16675,1,833750,-40,0.00,1980,0.24,-420,-0.05,771570,192.89
2428,多頭進場,2023-10-17 23:20,L_Cmd,16675,1,833750,-40,0.00,1980,0.24,-420,-0.05,771570,192.89
2429,多頭出場,2023-10-18 01:35,L_Cmd_Fast,16670,1,834700,-1240,-0.15,1030,0.12,-1370,-0.16,770350,192.59
2429,多頭進場,2023-10-17 23:40,L_Add,16694,1,834700,-1240,-0.15,1030,0.12,-1370,-0.16,770350,192.59
2430,多頭出場,2023-10-18 01:55,Trend Rev,16654,1,835200,-2540,-0.30,530,0.06,-2620,-0.31,767830,191.96
2430,多頭進場,2023-10-17 23:50,L_Add,16704,1,835200,-2540,-0.30,530,0.06,-2620,-0.31,767830,191.96
2431,多頭出場,2023-10-18 01:55,Trend Rev,16654,1,835700,-3040,-0.36,30,0.00,-3120,-0.37,764810,191.20
2431,多頭進場,2023-10-18 00:30,L_G_進,16714,1,835700,-3040,-0.36,30,0.00,-3120,-0.37,764810,191.20
2432,空頭出場,2023-10-18 10:00,S_Exit,16567,1,826250,-2140,-0.26,30,0.00,-2120,-0.26,762670,190.67
2432,空頭進場,2023-10-18 09:55,S_Cmd,16525,1,826250,-2140,-0.26,30,0.00,-2120,-0.26,762670,190.67
2433,空頭出場,2023-10-18 13:25,S_Exit,16461,1,825900,2810,0.34,2880,0.35,-1270,-0.15,765420,191.36
2433,空頭進場,2023-10-18 10:35,S_Cmd,16518,1,825900,2810,0.34,2880,0.35,-1270,-0.15,765420,191.36
2434,空頭出場,2023-10-18 13:25,S_Exit_G,16461,1,824650,1560,0.19,1630,0.20,-170,-0.02,767000,191.75
2434,空頭進場,2023-10-18 12:55,S_Add,16493,1,824650,1560,0.19,1630,0.20,-170,-0.02,767000,191.75
2435,空頭出場,2023-10-18 15:00,S_Exit_Add,16450,1,824150,1610,0.20,1680,0.20,-370,-0.04,768630,192.16
2435,空頭進場,2023-10-18 13:00,S_Add,16483,1,824150,1610,0.20,1680,0.20,-370,-0.04,768630,192.16
2436,空頭出場,2023-10-18 17:30,S_Exit_Add,16444,1,823700,1460,0.18,1530,0.19,-820,-0.10,770110,192.53
2436,空頭進場,2023-10-18 13:05,S_G_進,16474,1,823700,1460,0.18,1530,0.19,-820,-0.10,770110,192.53
2437,空頭出場,2023-10-19 01:05,S_Cmd_Fast,16412,1,820300,-340,-0.04,1530,0.19,-470,-0.06,769750,192.44
2437,空頭進場,2023-10-18 22:35,S_Cmd,16406,1,820300,-340,-0.04,1530,0.19,-470,-0.06,769750,192.44
2438,空頭出場,2023-10-19 03:30,S_Exit_Add,16362,1,819450,1310,0.16,1380,0.17,-1770,-0.22,771040,192.76
2438,空頭進場,2023-10-19 00:25,S_Add,16389,1,819450,1310,0.16,1380,0.17,-1770,-0.22,771040,192.76
2439,空頭出場,2023-10-19 04:05,S_Exit_Add,16405,1,818450,-1840,-0.22,780,0.10,-1820,-0.22,769220,192.31
2439,空頭進場,2023-10-19 03:05,S_Add,16369,1,818450,-1840,-0.22,780,0.10,-1820,-0.22,769220,192.31
2440,空頭出場,2023-10-19 09:00,S_Exit_Add,16411,1,818150,-2440,-0.30,580,0.07,-2420,-0.30,766800,191.70
2440,空頭進場,2023-10-19 03:30,S_Add,16363,1,818150,-2440,-0.30,580,0.07,-2420,-0.30,766800,191.70
2441,空頭出場,2023-10-19 12:10,S_Cmd_Fast,16432,1,820300,-1340,-0.16,480,0.06,-1370,-0.17,765460,191.37
2441,空頭進場,2023-10-19 11:25,S_Cmd,16406,1,820300,-1340,-0.16,480,0.06,-1370,-0.17,765460,191.37
2442,空頭出場,2023-10-20 00:45,Trend Rev,16508,1,824650,-790,-0.10,730,0.09,-1420,-0.17,764670,191.17
2442,空頭進場,2023-10-20 00:35,S_Cmd,16493,1,824650,-790,-0.10,730,0.09,-1420,-0.17,764670,191.17
2443,空頭出場,2023-10-20 08:45,S_Exit,16344,1,824400,7160,0.87,7230,0.88,-1170,-0.14,771830,192.96
2443,空頭進場,2023-10-20 03:45,S_Cmd,16488,1,824400,7160,0.87,7230,0.88,-1170,-0.14,771830,192.96
2444,空頭出場,2023-10-20 09:10,S_Exit,16284,1,818150,3910,0.48,3980,0.49,-720,-0.09,775720,193.93
2444,空頭進場,2023-10-20 08:50,S_Cmd,16363,1,818150,3910,0.48,3980,0.49,-720,-0.09,775720,193.93
2445,空頭出場,2023-10-20 10:50,S_G_Cut,16356,1,815600,-2240,-0.27,2830,0.35,-2420,-0.30,773440,193.36
2445,空頭進場,2023-10-20 09:10,S_Add,16312,1,815600,-2240,-0.27,2830,0.35,-2420,-0.30,773440,193.36
2446,空頭出場,2023-10-20 10:55,S_Exit_Add,16373,1,814300,-4390,-0.54,1530,0.19,-4370,-0.54,769070,192.27
2446,空頭進場,2023-10-20 09:20,S_Add,16286,1,814300,-4390,-0.54,1530,0.19,-4370,-0.54,769070,192.27
2447,空頭出場,2023-10-20 10:55,S_Exit_Add,16396,1,813150,-6690,-0.82,380,0.05,-6670,-0.82,762400,190.60
2447,空頭進場,2023-10-20 09:25,S_Add,16263,1,813150,-6690,-0.82,380,0.05,-6670,-0.82,762400,190.60
2448,空頭出場,2023-10-20 11:00,S_Exit_Add,16422,1,813400,-7740,-0.95,330,0.04,-7720,-0.95,754680,188.67
2448,空頭進場,2023-10-20 09:30,S_G_進,16268,1,813400,-7740,-0.95,330,0.04,-7720,-0.95,754680,188.67
2449,空頭出場,2023-10-21 01:00,S_G_Cut,16363,1,818150,-40,0.00,2180,0.27,-770,-0.09,754580,188.65
2449,空頭進場,2023-10-20 22:30,S_Cmd,16363,1,818150,-40,0.00,2180,0.27,-770,-0.09,754580,188.65
2450,空頭出場,2023-10-21 01:00,S_Cmd_Fast,16363,1,817300,-890,-0.11,1330,0.16,-920,-0.11,753710,188.43
2450,空頭進場,2023-10-20 22:55,S_Add,16346,1,817300,-890,-0.11,1330,0.16,-920,-0.11,753710,188.43
2451,空頭出場,2023-10-21 03:10,S_Exit_Add,16307,1,816700,1310,0.16,1380,0.17,-1670,-0.20,755020,188.76
2451,空頭進場,2023-10-20 23:00,S_Add,16334,1,816700,1310,0.16,1380,0.17,-1670,-0.20,755020,188.76
2452,空頭出場,2023-10-21 03:55,S_Exit_Add,16302,1,816400,1260,0.15,1330,0.16,-1970,-0.24,756280,189.07
2452,空頭進場,2023-10-20 23:20,S_G_進,16328,1,816400,1260,0.15,1330,0.16,-1970,-0.24,756280,189.07
2453,空頭出場,2023-10-23 08:45,S_Exit_Add,16352,1,815550,-2090,-0.26,830,0.10,-2070,-0.25,754210,188.55
2453,空頭進場,2023-10-21 03:10,S_Add,16311,1,815550,-2090,-0.26,830,0.10,-2070,-0.25,754210,188.55
2454,空頭出場,2023-10-23 08:45,S_Exit_Add,16359,1,815200,-2790,-0.34,480,0.06,-2770,-0.34,751440,187.86
2454,空頭進場,2023-10-21 03:55,S_Add,16304,1,815200,-2790,-0.34,480,0.06,-2770,-0.34,751440,187.86
2455,空頭出場,2023-10-23 13:40,S_Cmd_Fast,16279,1,812700,-1290,-0.16,180,0.02,-2220,-0.27,750150,187.54
2455,空頭進場,2023-10-23 11:00,S_Cmd,16254,1,812700,-1290,-0.16,180,0.02,-2220,-0.27,750150,187.54
2456,空頭出場,2023-10-24 04:05,Trend Rev,16283,1,813300,-890,-0.11,130,0.02,-870,-0.11,749260,187.32
2456,空頭進場,2023-10-24 03:40,S_Cmd,16266,1,813300,-890,-0.11,130,0.02,-870,-0.11,749260,187.32
2457,空頭出場,2023-10-24 09:10,S_Exit,16276,1,812200,-1640,-0.20,880,0.11,-1620,-0.20,747620,186.91
2457,空頭進場,2023-10-24 08:50,S_Cmd,16244,1,812200,-1640,-0.20,880,0.11,-1620,-0.20,747620,186.91
2458,空頭出場,2023-10-24 09:40,S_Exit,16156,1,811050,3210,0.40,3280,0.40,-470,-0.06,750810,187.70
2458,空頭進場,2023-10-24 09:30,S_Cmd,16221,1,811050,3210,0.40,3280,0.40,-470,-0.06,750810,187.70
2459,空頭出場,2023-10-24 10:20,S_Exit_Add,16260,1,809750,-3290,-0.41,2330,0.29,-3270,-0.40,747500,186.88
2459,空頭進場,2023-10-24 09:35,S_Add,16195,1,809750,-3290,-0.41,2330,0.29,-3270,-0.40,747500,186.88
2460,空頭出場,2023-10-24 10:20,S_Exit_Add,16265,1,808000,-5290,-0.65,580,0.07,-5270,-0.65,742230,185.56
2460,空頭進場,2023-10-24 09:45,S_Add,16160,1,808000,-5290,-0.65,580,0.07,-5270,-0.65,742230,185.56
2461,空頭出場,2023-10-24 10:20,S_Exit_Add,16300,1,807750,-7290,-0.90,330,0.04,-7270,-0.90,734960,183.74
2461,空頭進場,2023-10-24 09:50,S_Add,16155,1,807750,-7290,-0.90,330,0.04,-7270,-0.90,734960,183.74
2462,空頭出場,2023-10-25 09:00,Trend Rev,16383,1,818250,-940,-0.11,180,0.02,-920,-0.11,734020,183.51
2462,空頭進場,2023-10-25 08:50,S_Cmd,16365,1,818250,-940,-0.11,180,0.02,-920,-0.11,734020,183.51
2463,多頭出場,2023-10-25 11:15,L_Exit,16412,1,822950,-2390,-0.29,1030,0.13,-2370,-0.29,731610,182.90
2463,多頭進場,2023-10-25 10:00,L_Cmd,16459,1,822950,-2390,-0.29,1030,0.13,-2370,-0.29,731610,182.90
2464,多頭出場,2023-10-25 11:40,L_Exit_Add,16399,1,823900,-3990,-0.48,30,0.00,-3970,-0.48,727640,181.91
2464,多頭進場,2023-10-25 10:10,L_Add,16478,1,823900,-3990,-0.48,30,0.00,-3970,-0.48,727640,181.91
2465,空頭出場,2023-10-25 13:10,Trend Rev,16401,1,819950,-140,-0.02,430,0.05,-1020,-0.12,727500,181.88
2465,空頭進場,2023-10-25 11:45,S_Cmd,16399,1,819950,-140,-0.02,430,0.05,-1020,-0.12,727500,181.88
2466,空頭出場,2023-10-25 15:00,S_Exit,16317,1,819150,3260,0.40,3330,0.41,-120,-0.01,730720,182.68
2466,空頭進場,2023-10-25 13:30,S_Cmd,16383,1,819150,3260,0.40,3330,0.41,-120,-0.01,730720,182.68
2467,空頭出場,2023-10-25 15:00,S_Exit_Add,16317,1,818100,2210,0.27,2280,0.28,-370,-0.05,732950,183.24
2467,空頭進場,2023-10-25 13:40,S_Add,16362,1,818100,2210,0.27,2280,0.28,-370,-0.05,732950,183.24
2468,空頭出場,2023-10-25 15:00,S_Exit_Add,16317,1,817800,1910,0.23,1980,0.24,-470,-0.06,734880,183.72
2468,空頭進場,2023-10-25 15:00,S_Add,16356,1,817800,1910,0.23,1980,0.24,-470,-0.06,734880,183.72
2469,空頭出場,2023-10-26 01:40,S_Exit,16211,1,812900,2310,0.28,2380,0.29,-370,-0.05,737190,184.30
2469,空頭進場,2023-10-26 00:45,S_Cmd,16258,1,812900,2310,0.28,2380,0.29,-370,-0.05,737190,184.30
2470,空頭出場,2023-10-26 09:35,S_Exit,16151,1,805550,-2040,-0.25,1780,0.22,-2020,-0.25,735130,183.78
2470,空頭進場,2023-10-26 08:50,S_Cmd,16111,1,805550,-2040,-0.25,1780,0.22,-2020,-0.25,735130,183.78
2471,空頭出場,2023-10-26 09:40,S_Exit_Add,16170,1,804700,-3840,-0.48,930,0.12,-3820,-0.47,731310,182.83
2471,空頭進場,2023-10-26 09:00,S_Add,16094,1,804700,-3840,-0.48,930,0.12,-3820,-0.47,731310,182.83
2472,空頭出場,2023-10-26 15:45,S_Cmd_Fast,16077,1,802400,-1490,-0.19,380,0.05,-1520,-0.19,729820,182.46
2472,空頭進場,2023-10-26 13:30,S_Cmd,16048,1,802400,-1490,-0.19,380,0.05,-1520,-0.19,729820,182.46
2473,空頭出場,2023-10-27 01:50,S_Cmd_Fast,16086,1,803750,-590,-0.07,1830,0.23,-1970,-0.25,729190,182.30
2473,空頭進場,2023-10-26 23:45,S_Cmd,16075,1,803750,-590,-0.07,1830,0.23,-1970,-0.25,729190,182.30
2474,空頭出場,2023-10-27 02:15,Trend Rev,16102,1,802650,-2490,-0.31,730,0.09,-2570,-0.32,726720,181.68
2474,空頭進場,2023-10-27 00:40,S_Add,16053,1,802650,-2490,-0.31,730,0.09,-2570,-0.32,726720,181.68
2475,空頭出場,2023-10-27 02:15,Trend Rev,16102,1,802100,-3040,-0.38,180,0.02,-3120,-0.39,723700,180.93
2475,空頭進場,2023-10-27 01:00,S_Add,16042,1,802100,-3040,-0.38,180,0.02,-3120,-0.39,723700,180.93
2476,空頭出場,2023-10-27 23:15,S_Exit,16132,1,804550,-2090,-0.26,80,0.01,-2070,-0.26,721610,180.40
2476,空頭進場,2023-10-27 22:45,S_Cmd,16091,1,804550,-2090,-0.26,80,0.01,-2070,-0.26,721610,180.40
2477,空頭出場,2023-10-30 23:20,S_Exit,16135,1,808650,1860,0.23,1930,0.24,-320,-0.04,723430,180.86
2477,空頭進場,2023-10-30 22:20,S_Cmd,16173,1,808650,1860,0.23,1930,0.24,-320,-0.04,723430,180.86
2478,空頭出場,2023-10-31 01:55,Trend Rev,16177,1,807900,-990,-0.12,1780,0.22,-1120,-0.14,722440,180.61
2478,空頭進場,2023-10-30 22:25,S_Add,16158,1,807900,-990,-0.12,1780,0.22,-1120,-0.14,722440,180.61
2479,空頭出場,2023-10-31 01:55,Trend Rev,16177,1,807300,-1590,-0.20,1180,0.15,-1720,-0.21,720870,180.22
2479,空頭進場,2023-10-30 22:45,S_Add,16146,1,807300,-1590,-0.20,1180,0.15,-1720,-0.21,720870,180.22
2480,空頭出場,2023-10-31 01:55,Trend Rev,16177,1,806250,-2640,-0.33,130,0.02,-2770,-0.34,718250,179.56
2480,空頭進場,2023-10-31 00:45,S_Add,16125,1,806250,-2640,-0.33,130,0.02,-2770,-0.34,718250,179.56
2481,空頭出場,2023-10-31 09:00,S_Exit,16179,1,807650,-1340,-0.17,130,0.02,-1320,-0.16,716910,179.23
2481,空頭進場,2023-10-31 08:50,S_Cmd,16153,1,807650,-1340,-0.17,130,0.02,-1320,-0.16,716910,179.23
2482,空頭出場,2023-10-31 09:35,S_Exit,16175,1,806850,-1940,-0.24,130,0.02,-1920,-0.24,714970,178.74
2482,空頭進場,2023-10-31 09:25,S_Cmd,16137,1,806850,-1940,-0.24,130,0.02,-1920,-0.24,714970,178.74
2483,空頭出場,2023-10-31 11:40,S_Exit,16033,1,804950,3260,0.40,3330,0.41,-320,-0.04,718170,179.54
2483,空頭進場,2023-10-31 10:50,S_Cmd,16099,1,804950,3260,0.40,3330,0.41,-320,-0.04,718170,179.54
2484,空頭出場,2023-10-31 11:45,S_Exit_G,16020,1,803650,2610,0.32,2680,0.33,-270,-0.03,720800,180.20
2484,空頭進場,2023-10-31 11:05,S_Add,16073,1,803650,2610,0.32,2680,0.33,-270,-0.03,720800,180.20
2485,空頭出場,2023-10-31 12:55,S_Exit_Add,16004,1,802850,2610,0.33,2680,0.33,-970,-0.12,723390,180.85
2485,空頭進場,2023-10-31 11:10,S_Add,16057,1,802850,2610,0.33,2680,0.33,-970,-0.12,723390,180.85
2486,空頭出場,2023-10-31 12:55,S_Exit_G,16004,1,802450,2210,0.28,2280,0.28,-1370,-0.17,725620,181.41
2486,空頭進場,2023-10-31 11:20,S_G_進,16049,1,802450,2210,0.28,2280,0.28,-1370,-0.17,725620,181.41
2487,空頭出場,2023-10-31 13:05,S_Exit_Add,15983,1,801400,2210,0.28,2280,0.28,-1520,-0.19,727850,181.96
2487,空頭進場,2023-10-31 11:50,S_Add,16028,1,801400,2210,0.28,2280,0.28,-1520,-0.19,727850,181.96
2488,空頭出場,2023-11-01 01:55,Trend Rev,16043,1,800950,-1240,-0.15,2280,0.28,-2070,-0.26,726590,181.65
2488,空頭進場,2023-10-31 12:35,S_G_進,16019,1,800950,-1240,-0.15,2280,0.28,-2070,-0.26,726590,181.65
2489,空頭出場,2023-11-01 01:55,Trend Rev,16043,1,799150,-3040,-0.38,480,0.06,-3870,-0.48,723570,180.89
2489,空頭進場,2023-10-31 13:05,S_Add,15983,1,799150,-3040,-0.38,480,0.06,-3870,-0.48,723570,180.89
2490,空頭出場,2023-11-01 01:55,Trend Rev,16043,1,798900,-3290,-0.41,230,0.03,-4120,-0.52,720300,180.08
