date,prev_date,open_today,close_prev,gap_pt,gap_pct,nq_0845,es_0845,kospi_0845,nkx_0845,nq_1500,es_1500,ndx_ret,spx_ret,nkx_ret,kospi_ret,nq_0845_pct,nq_1500_pct,es_0845_pct,es_1500_pct,vote_es,vote_kospi,vote_nkx,vote_ndx_prev,vote_composite
2025-01-03,2025-01-02,22919.0,22859.0,60.0,0.2624786736077694,56.5,9.25,5.150146484375,,20.25,3.0,1.7680325421069565,1.259602672149196,-0.9598062524770912,1.7916238638119086,0.3138888888888889,0.11249999999999999,0.20555555555555557,0.06666666666666667,1,1,0,1,3
2025-01-07,2025-01-06,23976.0,23599.0,377.0,1.5975253188694436,-19.0,-4.75,-3.469970703125,252.79296875,22.5,3.25,-1.8892582443783112,-1.110391288210788,1.974836535867208,0.1390400068906894,-0.10555555555555554,0.125,-0.10555555555555554,0.07222222222222222,-1,0,1,-1,-1
2025-01-08,2025-01-07,23550.0,23735.0,-185.0,-0.7794396460922688,30.25,7.25,26.97998046875,17.9609375,-40.0,-8.75,-0.0554079302387156,0.1560360190925314,-0.2550742715974774,1.1616688751427515,0.16805555555555557,-0.2222222222222222,0.16111111111111112,-0.19444444444444445,1,1,0,0,2
2025-01-09,2025-01-08,23272.0,23451.0,-179.0,-0.7632936761758561,-17.75,-8.0,13.1298828125,-140.921875,-74.0,-14.0,-0.0554079302387156,0.1560360190925314,-0.9403671719156904,0.0337102992469473,-0.09861111111111112,-0.41111111111111115,-0.17777777777777778,-0.3111111111111111,-1,1,-1,0,-1
2025-01-10,2025-01-09,23077.0,23104.0,-27.0,-0.11686288088642659,,,-0.64990234375,119.078125,-30.0,-3.5,-1.628686998448936,-1.541164380306681,-1.047065939973979,-0.2426691496037358,,-0.16666666666666669,,-0.07777777777777778,0,0,1,-1,0
2025-01-14,2025-01-13,22581.0,22548.0,33.0,0.14635444385311336,60.75,10.75,-9.840087890625,-330.51171875,1.5,-0.25,-0.2289855211858427,0.1146279811244044,-1.827227292399225,0.3149088017755375,0.3375,0.008333333333333333,0.23888888888888887,-0.005555555555555556,1,-1,-1,0,-1
2025-01-15,2025-01-14,22718.0,22759.0,-41.0,-0.18014851267630388,-22.5,-4.5,-1.929931640625,-4.71875,-8.25,1.0,2.451324660066412,1.8312792279639112,-0.0772532720451302,-0.0236183139691203,-0.125,-0.04583333333333333,-0.1,0.022222222222222223,-1,0,0,1,0
2025-01-16,2025-01-15,23033.0,22526.0,507.0,2.250732486904022,48.75,9.75,1.329833984375,-172.80859375,188.75,30.75,-0.8863685277409328,-0.2112689464192296,0.3330077835260514,1.2287651411459155,0.27083333333333337,1.0486111111111112,0.21666666666666665,0.6833333333333333,1,0,-1,-1,-1
2025-01-17,2025-01-16,23277.0,23040.0,237.0,1.0286458333333333,25.75,5.75,-0.719970703125,-140.30078125,-22.75,-2.5,1.509493188909139,0.9991058969353706,-0.3140587362346125,-0.1558835612197495,0.14305555555555555,-0.12638888888888888,0.1277777777777778,-0.05555555555555555,1,0,-1,1,1
2025-01-21,2025-01-20,23422.0,23339.0,83.0,0.35562791893397316,,,1.85986328125,215.7421875,46.0,7.5,0.6448231967207674,0.8768227105582893,0.3225511695906347,-0.0801579132203911,,0.2555555555555556,,0.16666666666666669,0,0,1,1,2
2025-01-22,2025-01-21,23595.0,23362.0,233.0,0.9973461176269155,64.5,9.5,4.39990234375,76.16015625,-4.0,-3.0,1.2783487788161407,0.6137941522227575,1.5841699309679935,1.1528865406335689,0.35833333333333334,-0.022222222222222223,0.21111111111111108,-0.06666666666666667,1,0,1,1,3
2025-02-05,2025-02-04,23067.0,22824.0,243.0,1.0646687697160884,14.5,3.75,-2.240234375,-88.05859375,-24.5,-2.75,0.1949247420563793,0.3908672930614365,0.0853370233507844,1.111342624428402,0.08055555555555556,-0.1361111111111111,0.08333333333333334,-0.06111111111111111,1,0,-1,0,0
2025-02-06,2025-02-05,23360.0,23139.0,221.0,0.9550974545140238,3.5,1.5,7.070068359375,-96.71875,-40.75,-7.0,0.5060861556485108,0.3644298722618622,0.605309863061132,1.0951384368703243,0.019444444444444445,-0.22638888888888892,0.03333333333333333,-0.15555555555555556,0,1,-1,1,1
2025-02-07,2025-02-06,23290.0,23295.0,-5.0,-0.0214638334406525,19.25,9.0,2.639892578125,-5.44140625,7.75,1.5,-1.3570633401157828,-0.9464770111542896,-0.7154761628599959,-0.5846093673006814,0.10694444444444445,0.043055555555555555,0.2,0.03333333333333333,1,0,0,-1,0
2025-02-11,2025-02-10,23383.0,23230.0,153.0,0.6586310804993543,-27.75,-7.75,-11.2099609375,,-58.25,-11.25,-0.3571532596649884,0.033958278885926,0.0364873195234816,0.7052013135895985,-0.15416666666666667,-0.3236111111111111,-0.17222222222222222,-0.25,-1,-1,0,-1,-3
2025-02-12,2025-02-11,23425.0,23331.0,94.0,0.4028974326004029,21.0,2.75,6.159912109375,94.69140625,26.5,3.0,0.0310012591403063,-0.2723866714385736,0.4188722553885471,0.3678479577159388,0.11666666666666668,0.14722222222222223,0.06111111111111111,0.06666666666666667,1,1,1,0,3
2025-02-13,2025-02-12,23433.0,23311.0,122.0,0.5233580712968127,33.5,5.0,9.93994140625,6.75,-45.0,-8.0,1.5047947603236134,1.0426292122230674,1.277521234458323,1.3647844624626648,0.18611111111111112,-0.25,0.1111111111111111,-0.17777777777777778,1,1,0,1,3
2025-02-14,2025-02-13,23336.0,23405.0,-69.0,-0.2948088015381329,21.25,3.0,0.909912109375,-41.0390625,26.0,3.5,0.4067500652163103,-0.0071943807494645,-0.7907436605486207,0.3050564690457946,0.11805555555555555,0.14444444444444443,0.06666666666666667,0.07777777777777778,1,0,0,1,2
2025-02-18,2025-02-17,23555.0,23502.0,53.0,0.22551272232150454,,,0.550048828125,6.8984375,61.0,12.25,0.072354327303703,0.2444987775061191,0.2454378513947253,0.6278735685934178,,0.33888888888888885,,0.2722222222222222,0,0,0,0,0
2025-02-19,2025-02-18,23564.0,23645.0,-81.0,-0.34256713893000634,51.25,9.0,8.719970703125,-94.95703125,-12.75,-2.5,0.0747968668152854,0.2376969389917382,-0.2693862723811335,1.7020629562167544,0.2847222222222222,-0.07083333333333333,0.2,-0.05555555555555555,1,1,-1,0,1
2025-02-20,2025-02-19,23515.0,23606.0,-91.0,-0.38549521308142,5.0,2.5,1.929931640625,-123.5,-19.0,-1.75,-0.4681364911187313,-0.433418507617167,-1.2423724384459045,-0.6535590528931712,0.027777777777777776,-0.10555555555555554,0.05555555555555555,-0.03888888888888889,1,0,-1,-1,-1
2025-02-21,2025-02-20,23530.0,23536.0,-6.0,-0.02549286199864038,20.25,4.25,0.530029296875,133.0390625,10.75,1.5,-2.195880763092417,-1.706412670256352,0.2557067166465865,0.0195933595988684,0.11249999999999999,0.05972222222222222,0.09444444444444444,0.03333333333333333,1,0,1,-1,1
2025-02-25,2025-02-24,23221.0,23556.0,-335.0,-1.422142978434369,7.0,4.25,7.5498046875,-25.01171875,-119.75,-27.75,-1.3508581548304033,-0.4679730915472357,-1.3903941987108317,-0.5662930573493763,0.03888888888888889,-0.6652777777777777,0.09444444444444444,-0.6166666666666667,1,1,0,-1,1
2025-02-26,2025-02-25,23155.0,23292.0,-137.0,-0.5881847844753563,53.5,8.75,2.320068359375,-52.109375,14.5,-1.0,0.2568492447579062,0.0136024280046997,-0.2495384045192561,0.4106029627049867,0.2972222222222222,0.08055555555555556,0.19444444444444445,-0.022222222222222223,1,0,-1,0,0
2025-02-27,2025-02-26,23390.0,23415.0,-25.0,-0.10676916506512919,-135.5,-25.75,-6.47998046875,-151.3203125,38.0,4.25,-2.782870850894581,-1.5864553655509872,0.2983579100792832,-0.7322767208623127,-0.7527777777777778,0.21111111111111108,-0.5722222222222222,0.09444444444444444,-1,-1,-1,-1,-4
2025-03-04,2025-03-03,22249.0,22747.0,-498.0,-2.189299687870928,20.0,2.0,-16.670166015625,-352.2890625,-77.75,-14.5,-0.3543794304746273,-1.2234826602200433,-1.202285104640921,-0.1524059482949535,0.1111111111111111,-0.4319444444444444,0.044444444444444446,-0.32222222222222224,0,-1,-1,-1,-3
2025-03-05,2025-03-04,22642.0,22610.0,32.0,0.14153029632905795,-3.25,1.5,-6.64990234375,97.8984375,-8.0,-5.0,1.4633194908524991,1.1159277893187936,0.2332061147779729,1.1550370055151138,-0.018055555555555554,-0.044444444444444446,0.03333333333333333,-0.1111111111111111,0,-1,1,1,1
2025-03-06,2025-03-05,22991.0,22891.0,100.0,0.43685291162465595,-20.75,-6.0,10.47998046875,141.3984375,-76.0,-18.5,-2.605927488351933,-1.7819007085749905,0.7661809305267608,0.704812895467688,-0.11527777777777777,-0.42222222222222217,-0.13333333333333333,-0.41111111111111115,-1,1,1,-1,0
2025-03-07,2025-03-06,22488.0,22768.0,-280.0,-1.229796205200281,1.0,2.5,7.099853515625,214.09765625,13.0,5.25,0.7026349676013233,0.552061780274804,-2.1688352671059508,-0.4922028163322545,0.005555555555555556,0.07222222222222222,0.05555555555555555,0.11666666666666668,1,1,1,1,4
2025-03-11,2025-03-10,21862.0,22464.0,-602.0,-2.679843304843305,-266.0,-55.25,0.929931640625,68.890625,4.25,-0.25,-0.1844522114810565,-0.7567865323653167,-0.6350827603529674,-1.2756739752421975,-1.4777777777777779,0.02361111111111111,-1.2277777777777779,-0.005555555555555556,-1,0,1,0,0
2025-03-12,2025-03-11,22094.0,22045.0,49.0,0.22227262417781812,65.0,15.5,5.0,-13.859375,-5.5,-1.0,1.217873343995035,0.4886869929446424,0.0706123216855703,1.466739016029428,0.3611111111111111,-0.030555555555555555,0.34444444444444444,-0.022222222222222223,1,0,0,1,2
2025-03-13,2025-03-12,22440.0,22235.0,205.0,0.9219698673262875,71.75,13.75,1.27001953125,-57.96875,-32.0,-10.5,-1.957336017705169,-1.3890984206835322,-0.0789226291940337,-0.0458352719769683,0.39861111111111114,-0.17777777777777778,0.3055555555555556,-0.23333333333333336,1,0,-1,-1,-1
2025-03-14,2025-03-13,22123.0,21931.0,192.0,0.8754730746431991,107.5,24.25,0.580078125,-115.12109375,-18.5,-5.5,2.6069457524154904,2.1265869083087807,0.7150586818270188,-0.282859508715394,0.5972222222222222,-0.10277777777777779,0.538888888888889,-0.12222222222222222,1,0,-1,1,1
2025-03-18,2025-03-17,22372.0,22152.0,220.0,0.9931383170819791,-37.25,-5.25,-3.169921875,18.1328125,26.5,6.0,-1.7100725880162315,-1.0653512117636543,1.2003853550458965,0.063207294677281,-0.20694444444444446,0.14722222222222223,-0.11666666666666668,0.13333333333333333,-1,0,0,-1,-2
2025-03-19,2025-03-18,22227.0,22229.0,-2.0,-0.008997255836969724,72.5,16.5,-7.25,-31.83984375,-64.0,-14.0,1.4092107114519692,1.0798495567894584,-0.2471711613070804,0.6231971622814525,0.4027777777777778,-0.35555555555555557,0.36666666666666664,-0.3111111111111111,1,-1,0,1,1
2025-03-20,2025-03-19,22238.0,22026.0,212.0,0.9624988649777535,100.0,21.0,0.550048828125,,-45.75,-8.0,-0.3332708361115988,-0.2184893152315181,-0.2471711613070804,0.3226019771096933,0.5555555555555556,-0.25416666666666665,0.46666666666666673,-0.17777777777777778,1,0,0,-1,0
2025-03-21,2025-03-20,22320.0,22370.0,-50.0,-0.22351363433169422,20.5,3.5,17.449951171875,61.66015625,-3.25,-2.25,0.5223934560336208,0.0824653447666134,-0.1981896389469883,0.2286521153144427,0.1138888888888889,-0.018055555555555554,0.07777777777777778,-0.05,1,1,1,1,4
2025-03-25,2025-03-24,22335.0,22149.0,186.0,0.8397670323716646,11.5,1.25,-4.949951171875,-179.77734375,-3.0,-0.5,0.4578119137620406,0.1574333454425147,0.4574785882467402,-0.6177650800823886,0.0638888888888889,-0.016666666666666666,0.027777777777777776,-0.011111111111111112,0,0,-1,1,0
2025-03-26,2025-03-25,22399.0,22299.0,100.0,0.4484506031660613,9.75,2.25,13.25,-108.2578125,19.0,3.75,-2.040513973417113,-1.1156934922627149,0.653114026752788,1.075379411440247,0.05416666666666666,0.10555555555555554,0.05,0.08333333333333334,0,1,-1,-1,-1
2025-03-27,2025-03-26,22032.0,22301.0,-269.0,-1.2062239361463611,-18.5,-4.5,-10.550048828125,-114.37890625,-41.25,-9.0,-0.5307007694424604,-0.3306980860763864,-0.5977820615253093,-1.3914854299955204,-0.10277777777777779,-0.22916666666666666,-0.1,-0.2,-1,-1,-1,-1,-4
2025-03-28,2025-03-27,21729.0,21978.0,-249.0,-1.132951132951133,-13.25,-0.25,7.139892578125,-132.34765625,-118.5,-29.75,-2.701855037861756,-1.973722070834405,-1.7979925578642142,-1.8859645097812685,-0.07361111111111111,-0.6583333333333333,-0.005555555555555556,-0.6611111111111111,0,1,-1,-1,-1
2025-04-01,2025-03-31,21018.0,20766.0,252.0,1.2135221034383126,-94.5,-18.25,24.1201171875,40.25,33.25,6.0,0.8705650385741004,0.378123545590836,0.0194338839417662,1.6230481995475945,-0.525,0.18472222222222223,-0.40555555555555556,0.13333333333333333,-1,1,0,1,1
2025-04-02,2025-04-01,21261.0,21196.0,65.0,0.3066616342706171,-26.0,-6.75,13.050048828125,127.859375,-22.0,-4.0,0.8662527433463518,0.6728194715792668,0.2846094137118449,-0.6159216074421048,-0.14444444444444443,-0.12222222222222222,-0.15,-0.08888888888888889,-1,1,1,1,2
2025-04-08,2025-04-07,18617.0,19167.0,-550.0,-2.869515312777169,85.0,22.5,18.31982421875,318.2109375,127.25,23.75,-2.149227881944238,-1.5700524562941354,6.025061333543769,0.2589996316183951,0.4722222222222222,0.7069444444444444,0.5,0.5277777777777778,1,1,1,-1,2
2025-04-09,2025-04-08,17862.0,18211.0,-349.0,-1.9164241392564934,-333.0,-80.5,4.849853515625,110.201171875,447.0,119.25,12.163161348672212,9.515387644904848,-3.9334971755557215,-1.7363340217546153,-1.8499999999999999,2.4833333333333334,-1.7888888888888888,2.65,-1,0,1,1,1
2025-04-10,2025-04-09,18902.0,17190.0,1712.0,9.959278650378128,-125.5,-17.0,8.150146484375,-80.26953125,-254.5,-70.25,-4.307511931190577,-3.4607579584726933,9.12835980576665,6.598949759951966,-0.6972222222222223,-1.4138888888888888,-0.37777777777777777,-1.5611111111111111,-1,1,-1,-1,-2
2025-04-11,2025-04-10,18563.0,18902.0,-339.0,-1.793461009416993,-318.5,-72.75,11.820068359375,215.4375,-128.75,-42.75,2.0573869620679863,1.809209520170896,-2.957097503539541,-0.5046946739509672,-1.7694444444444444,-0.7152777777777778,-1.6166666666666667,-0.95,-1,1,1,1,2
2025-04-15,2025-04-14,19588.0,19516.0,72.0,0.36892805902848946,11.0,2.0,2.489990234375,-49.578125,119.25,26.75,-0.0493750201619458,-0.1727780890394714,0.8391991984811886,0.8762615781874095,0.06111111111111111,0.6625,0.044444444444444446,0.5944444444444444,0,0,0,0,0
2025-04-16,2025-04-15,19600.0,19794.0,-194.0,-0.9800949782762454,-267.75,-48.0,-2.889892578125,22.5390625,-5.0,-2.0,-3.067256456549472,-2.24083715440897,-1.0130305078717703,-1.2101340324106369,-1.4874999999999998,-0.027777777777777776,-1.0666666666666667,-0.044444444444444446,-1,0,0,-1,-2
2025-04-17,2025-04-16,19242.0,19352.0,-110.0,-0.5684167011161637,118.25,29.5,-3.110107421875,105.33203125,65.75,10.75,-0.1269991877130283,0.1326838095580207,1.3478707387309052,0.938943345084664,0.6569444444444444,0.36527777777777776,0.6555555555555556,0.23888888888888887,1,0,1,0,2
2025-04-18,2025-04-17,19351.0,19370.0,-19.0,-0.09808982963345379,0.0,0.0,4.97998046875,49.2109375,0.0,0.0,-0.1269991877130283,0.1326838095580207,1.0258996307779489,0.5266336449612163,0.0,0.0,0.0,0.0,0,0,0,0,0
2025-04-22,2025-04-21,18928.0,19091.0,-163.0,-0.8538054580692473,82.25,22.0,10.35009765625,90.4921875,87.75,24.0,2.70633373456064,2.5117204723895226,-0.1730468135729967,-0.0715325127092603,0.45694444444444443,0.4875,0.4888888888888889,0.5333333333333333,1,1,1,1,4
2025-04-23,2025-04-22,19241.0,18815.0,426.0,2.2641509433962264,342.75,82.75,2.77001953125,-121.4296875,43.75,12.25,2.50073839403342,1.6661138470960069,1.893676072778705,1.565170981604136,1.9041666666666666,0.24305555555555555,1.8388888888888888,0.2722222222222222,1,0,-1,1,1
2025-04-24,2025-04-23,19640.0,19555.0,85.0,0.4346714395295321,-8.75,-1.5,-10.47998046875,26.578125,-34.5,-7.25,2.741123349732466,2.0259113708281262,0.4890342310518436,-0.1278916515075279,-0.04861111111111111,-0.19166666666666665,-0.03333333333333333,-0.16111111111111112,0,-1,0,1,0
2025-04-25,2025-04-24,19983.0,19466.0,517.0,2.655912873728552,109.0,20.75,-7.18994140625,-77.94921875,7.25,2.0,1.2635436155963742,0.7373133469998461,1.902414509128292,0.9503106239348024,0.6055555555555555,0.04027777777777778,0.4611111111111111,0.044444444444444446,1,-1,-1,1,0
2025-04-29,2025-04-28,19980.0,19963.0,17.0,0.08515754145168562,71.25,13.0,14.14990234375,,77.0,16.75,0.5481327642628653,0.5802410694099036,0.3759899849781201,0.6496949128320217,0.39583333333333337,0.4277777777777778,0.28888888888888886,0.37222222222222223,1,1,0,1,3
2025-04-30,2025-04-29,20091.0,20156.0,-65.0,-0.32248461996427863,-83.0,-20.25,-10.949951171875,-26.8203125,50.25,12.75,-0.0857923025401219,0.147999135976562,0.5730767080285304,-0.3434063319616709,-0.4611111111111111,0.2791666666666667,-0.44999999999999996,0.2833333333333333,-1,-1,0,0,-2
2025-05-06,2025-05-05,20151.0,20451.0,-300.0,-1.4669209329617132,-49.5,-6.0,,,-20.75,-7.25,-0.8662743613326751,-0.7693239651855532,1.0380431876460203,0.1243807818561704,-0.27499999999999997,-0.11527777777777777,-0.13333333333333333,-0.16111111111111112,-1,0,0,-1,-2
2025-05-07,2025-05-06,20434.0,20347.0,87.0,0.4275814616405367,236.0,60.25,-4.429931640625,1.66015625,35.0,6.5,0.274171462716688,0.4346356233135839,-0.1385563182540239,0.5473108947152472,1.3111111111111111,0.19444444444444445,1.338888888888889,0.14444444444444443,1,0,0,0,1
2025-05-08,2025-05-07,20475.0,20378.0,97.0,0.47600353322210226,70.25,18.75,-0.409912109375,39.30078125,20.5,0.75,1.071026910776096,0.5799775094835535,0.4050302514138071,0.2206827077810835,0.3902777777777778,0.1138888888888889,0.4166666666666667,0.016666666666666666,1,0,0,1,2
2025-05-09,2025-05-08,20653.0,20581.0,72.0,0.3498372285117341,-34.5,-9.5,-4.35986328125,148.390625,0.5,-3.25,0.0043467802451013,-0.0711480912216289,1.556243044411354,-0.0856746690896304,-0.19166666666666665,0.002777777777777778,-0.21111111111111108,-0.07222222222222222,-1,0,1,0,0
2025-05-13,2025-05-12,21419.0,21069.0,350.0,1.6612084104608669,-81.75,-19.25,7.969970703125,-57.51953125,-14.75,-4.75,1.6129170333668563,0.7248200983532183,1.4318251318806707,0.0417992243921805,-0.4541666666666667,-0.08194444444444444,-0.4277777777777778,-0.10555555555555554,-1,1,-1,1,0
2025-05-14,2025-05-13,21670.0,21348.0,322.0,1.5083380176128913,12.75,3.0,5.41015625,-24.76171875,-11.25,1.0,0.7192007205055306,0.1024415597859818,-0.1443900023683109,1.2325525585337838,0.07083333333333333,-0.0625,0.06666666666666667,0.022222222222222223,1,1,0,1,3
2025-05-15,2025-05-14,21778.0,21761.0,17.0,0.07812140986167915,-18.0,-6.5,-1.949951171875,-43.37890625,-58.75,-9.75,-0.1801356643215457,0.4132332074135769,-0.97727635262721,-0.7274929443336187,-0.1,-0.3263888888888889,-0.14444444444444443,-0.21666666666666665,-1,0,0,0,-1
2025-05-16,2025-05-15,21775.0,21701.0,74.0,0.3409981106861435,-35.75,-8.75,3.7099609375,28.19921875,55.5,13.75,0.5168357125659773,0.7005272294898557,-0.0047488927268579,0.2101965979425912,-0.19861111111111113,0.30833333333333335,-0.19444444444444445,0.3055555555555556,-1,0,0,1,0
2025-05-20,2025-05-19,21786.0,21537.0,249.0,1.1561498815991085,-3.0,1.5,-2.2099609375,-121.2578125,27.5,4.75,-0.378601378528598,-0.3880229448625205,0.0822946755657527,-0.0622209668622475,-0.016666666666666666,0.1527777777777778,0.03333333333333333,0.10555555555555554,0,0,-1,-1,-2
2025-05-21,2025-05-20,21563.0,21543.0,20.0,0.09283758065264819,3.25,-1.0,-5.02001953125,-25.4609375,12.0,0.5,-1.410825840612473,-1.613513066101424,-0.6142045177183086,0.9139837362823312,0.018055555555555554,0.06666666666666667,-0.022222222222222223,0.011111111111111112,0,-1,0,-1,-2
2025-05-22,2025-05-21,21448.0,21688.0,-240.0,-1.1066027296200664,51.75,12.75,-18.5400390625,-99.62109375,0.75,-1.5,0.281357603475274,-0.0444871037942995,-0.8394582668615591,-1.2153564279322238,0.2875,0.004166666666666667,0.2833333333333333,-0.03333333333333333,1,-1,-1,0,-1
2025-05-23,2025-05-22,21548.0,21504.0,44.0,0.20461309523809526,-13.5,-2.75,-1.400146484375,-31.73828125,54.0,11.75,-0.9961528296397736,-0.6708297825321674,0.4720658215874973,-0.0609111425879826,-0.075,0.3,-0.06111111111111111,0.26111111111111107,-1,0,0,-1,-2
2025-05-27,2025-05-26,21395.0,21383.0,12.0,0.056119347144928215,-43.0,-8.75,-4.969970703125,-111.58984375,125.75,31.0,2.465410782271072,2.04590558452733,0.5131102264845699,-0.2715145933208318,-0.23888888888888887,0.6986111111111112,-0.19444444444444445,0.6888888888888889,-1,0,-1,1,-1
2025-05-28,2025-05-27,21411.0,21215.0,196.0,0.9238746170162621,-7.25,-4.5,4.489990234375,-35.8515625,-18.75,-6.75,-0.511588539944674,-0.5571225417268844,-0.0045353953435745,1.2486607869818922,-0.04027777777777778,-0.10416666666666667,-0.1,-0.15,-1,0,0,-1,-2
2025-05-29,2025-05-28,21498.0,21248.0,250.0,1.176581325301205,440.75,97.5,1.940185546875,39.0390625,44.25,6.5,0.3922827339664758,0.4011194261904327,1.8837138164141896,1.8909047087602329,2.448611111111111,0.24583333333333332,2.166666666666667,0.14444444444444443,1,0,0,1,2
2025-06-03,2025-06-02,21028.0,20879.0,149.0,0.7136357105225346,-71.0,-15.75,,97.87109375,-25.75,-8.75,0.8125278617521214,0.5800290454605506,-0.063685223818799,0.0481915455105674,-0.3944444444444445,-0.14305555555555555,-0.35000000000000003,-0.19444444444444445,-1,0,1,1,1
2025-06-04,2025-06-03,21270.0,20980.0,290.0,1.3822688274547188,10.5,2.25,7.89013671875,39.4609375,25.75,9.5,0.3171783121438176,0.0073687459506643,0.8028471217976563,2.6628720574011,0.05833333333333334,0.14305555555555555,0.05,0.21111111111111108,0,1,0,1,2
2025-06-05,2025-06-04,21593.0,21490.0,103.0,0.47929269427640764,-3.5,-0.25,20.27001953125,56.94921875,78.25,15.5,-0.8326666680717576,-0.5277383403094138,-0.5111893425745806,1.487273160136504,-0.019444444444444445,0.4347222222222222,-0.005555555555555556,0.34444444444444444,0,1,1,-1,1
2025-06-06,2025-06-05,21580.0,21557.0,23.0,0.10669388133784849,56.75,14.25,,16.2109375,3.5,2.0,1.1995782530291654,1.0280683010067904,0.4982655930461099,1.487273160136504,0.31527777777777777,0.019444444444444445,0.31666666666666665,0.044444444444444446,1,0,0,1,2
2025-06-10,2025-06-09,21867.0,21709.0,158.0,0.7278087429176839,41.75,7.5,17.909912109375,212.23046875,-32.75,-8.25,0.6316598567499998,0.548298940767844,0.3227776869578536,0.5630732872403899,0.23194444444444443,-0.18194444444444444,0.16666666666666669,-0.18333333333333332,1,1,1,1,4
2025-06-11,2025-06-10,22301.0,22106.0,195.0,0.8821134533610784,-37.0,-8.0,-8.199951171875,97.19140625,47.75,7.75,-0.5027107486322402,-0.2743888954607865,0.548734342266588,1.225340467281666,-0.20555555555555557,0.2652777777777778,-0.17777777777777778,0.17222222222222222,-1,-1,1,-1,-2
2025-06-12,2025-06-11,22320.0,22342.0,-22.0,-0.09846925073851939,-81.5,-19.25,4.169921875,-13.2578125,-53.25,-14.0,0.2376104103309906,0.3822419955717526,-0.6457414604265521,0.4468459346904652,-0.45277777777777783,-0.29583333333333334,-0.4277777777777778,-0.3111111111111111,-1,0,0,0,-1
2025-06-13,2025-06-12,21971.0,22258.0,-287.0,-1.2894240273160213,-342.5,-83.0,14.7001953125,145.62109375,66.5,12.25,-1.3002430170469537,-1.1296379879250695,-0.8876406000586812,-0.8701935204239564,-1.902777777777778,0.36944444444444446,-1.8444444444444443,0.2722222222222222,-1,1,1,-1,0
2025-06-17,2025-06-16,22143.0,22034.0,109.0,0.4946900245075792,-76.5,-20.75,-17.010009765625,29.87109375,-42.0,-14.25,-0.9142640740278152,-0.8352184790166306,0.588364244420192,0.1235343347154138,-0.42500000000000004,-0.23333333333333336,-0.4611111111111111,-0.31666666666666665,-1,-1,0,-1,-3
2025-06-18,2025-06-17,22100.0,22166.0,-66.0,-0.2977533158891997,29.0,5.25,18.219970703125,146.40234375,24.25,6.0,0.1289870990889507,-0.0309240210107031,0.9040987166771152,0.7419547915751723,0.16111111111111112,0.13472222222222224,0.11666666666666668,0.13333333333333333,1,1,1,0,3
2025-06-19,2025-06-18,21820.0,21929.0,-109.0,-0.4970586894067217,-65.5,-12.5,-4.590087890625,-60.48828125,-54.5,-16.5,0.1289870990889507,-0.0309240210107031,-1.0204631065965697,0.1867326428505178,-0.3638888888888889,-0.30277777777777776,-0.2777777777777778,-0.36666666666666664,-1,0,-1,0,-2
2025-06-20,2025-06-19,21630.0,21702.0,-72.0,-0.33176665745092615,181.0,39.5,11.369873046875,-157.80078125,10.75,1.75,-0.505771062053284,-0.2178658486505891,-0.2211302834716044,1.4809922223188776,1.0055555555555555,0.05972222222222222,0.8777777777777779,0.03888888888888889,1,1,-1,-1,0
2025-06-24,2025-06-23,21760.0,21474.0,286.0,1.331843159169228,154.5,29.5,13.06005859375,165.33984375,11.75,3.25,1.434257113455839,1.112172017970181,1.1379979339312118,2.9580630340199088,0.8583333333333334,0.06527777777777777,0.6555555555555556,0.07222222222222222,1,1,1,1,4
2025-06-25,2025-06-24,22160.0,21959.0,201.0,0.9153422286989389,17.0,4.25,-2.759765625,67.94921875,-3.0,-2.0,0.3064476815839656,-0.0003286102950417,0.3905891645870962,0.1485387345645072,0.09444444444444444,-0.016666666666666666,0.09444444444444444,-0.044444444444444446,1,0,1,1,3
2025-06-26,2025-06-25,22163.0,22161.0,2.0,0.009024863498939578,3.25,2.75,-43.52001953125,56.671875,22.5,4.0,0.9730837402353698,0.8020121275230219,1.6499066622396752,-0.9230255419046096,0.018055555555555554,0.125,0.06111111111111111,0.08888888888888889,1,-1,1,1,2
2025-06-27,2025-06-26,22199.0,22116.0,83.0,0.37529390486525593,-4.75,0.0,-3.800048828125,-4.51171875,25.75,5.75,0.5233600330041721,0.5218970885222163,1.4303826498087702,-0.76699647800621,-0.026388888888888885,0.14305555555555555,0.0,0.1277777777777778,0,0,0,1,1
2025-07-01,2025-06-30,22193.0,22140.0,53.0,0.23938572719060525,33.5,10.25,1.7900390625,-62.8984375,1.25,0.25,-0.819057689575009,-0.1118531087121899,-1.2375766683531464,0.5843653825962747,0.18611111111111112,0.006944444444444444,0.2277777777777778,0.005555555555555556,1,0,-1,-1,-1
2025-07-02,2025-07-01,22300.0,22352.0,-52.0,-0.2326413743736578,21.25,5.0,-0.159912109375,-78.83984375,-45.25,-7.25,0.941648588344024,0.4745096791088032,-0.5598104820983774,-0.472216730411179,0.11805555555555555,-0.2513888888888889,0.1111111111111111,-0.16111111111111112,1,0,-1,1,1
2025-07-03,2025-07-02,22570.0,22392.0,178.0,0.7949267595569847,-1.75,0.25,-4.670166015625,-73.28125,0.0,0.0,1.0197980458914957,0.8338955206607324,0.0588946375425614,1.3401351567860376,-0.009722222222222222,0.0,0.005555555555555556,0.0,0,0,-1,1,0
