date,gap_pt,gap_pct,kospi_first1h_pct,kospi_first1h_h_pct,kospi_first1h_l_pct,kospi_intraday_pct,kospi_open_gap,kospi_open_gap_pct,nkx_first1h_pct,nkx_intraday_pct,nkx_open_gap,nkx_open_gap_pct,nq_1500,nq_1500_pct,es_1500,es_1500_pct,nq_0845,nq_0845_pct,es_0845,es_0845_pct
2024-03-22,-44.0,-0.21718742287378448,0.3227787386488782,0.4329155688628068,-0.1493871081960579,-0.0817839841472537,2.77978515625,0.1011430425205848,0.2392147520311501,-0.1329882514482591,127.21875,0.311691026221266,-15.0,-0.0807417475205555,-3.5,-0.0659661687791546,7.75,0.0417120790107509,2.0,0.0376825247291568
2024-03-26,42.0,0.20758167350368212,0.31345502367697,0.5594273170517406,-0.1023002408439956,-0.0275723506274769,14.5400390625,0.5302945309035736,0.3199646022154598,0.1313474685646179,-69.08203125,-0.1709353794673601,23.0,0.1240059307184256,1.75,0.0331047528966658,13.5,0.0728410715730973,5.5,0.1041518723666145
2024-03-27,-6.0,-0.029720626114523477,0.4808725381375228,0.5278684966985427,0.0,0.3256809255464481,-10.659912109375,-0.3868369990988894,0.391780259835818,0.6060605476304607,119.140625,0.2949169088530768,-29.25,-0.1580376318668701,-5.75,-0.1088448251384222,10.75,0.0581709956709956,3.25,0.0616405879563774
2024-03-28,-18.0,-0.08885817248358592,-0.1576368011567421,0.1322137990238524,-0.2945592203872791,-0.204847147635816,-0.719970703125,-0.0261432971830663,0.0824271736691823,-0.3877341700884583,-438.30859375,-1.0752679928691755,1.5,0.0081065744318642,-2.25,-0.0423928403203014,-2.75,-0.0148618523272309,-0.5,-0.0094193001459991
2024-03-29,20.0,0.09900990099009901,-0.1494274103847268,0.0101560345882485,-0.6582562540188057,-0.2259474198979296,9.68994140625,0.352671846887993,0.129424547137739,0.2283962596548336,109.37890625,0.2723031138888494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-02,60.0,0.29563932002956395,0.1978818932818554,0.3013690878981014,-0.2536290357737225,0.2361379917042985,-4.72021484375,-0.1717147279617371,0.4122104052258295,-0.1345605479871095,89.5,0.2248569152579333,-5.5,-0.0297792276351232,0.25,0.0047281323877068,-31.5,-0.1702909813355678,-5.0,-0.0944510035419126
2024-04-03,-145.0,-0.7066276803118908,-0.4661835435653448,0.058963608411903,-0.5017047590650401,-0.7833174562232087,-19.949951171875,-0.7252866442167898,0.0787504973819711,-0.1312969744145923,-335.19140625,-0.841366907215494,-2.5,-0.0136795162923039,-0.75,-0.0142891164562991,-34.0,-0.1853416555370819,-7.75,-0.1472824021284682
2024-04-09,91.0,0.44503129890453835,0.1123238213144611,0.292693994181492,-0.1068304495364576,-0.9801604421851652,10.47998046875,0.3849042500688642,0.0903352998288336,0.6992430882962777,149.91015625,0.3809947579838937,-36.25,-0.1979495160475625,-7.0,-0.1331811263318112,-16.5,-0.0901073096141768,-3.5,-0.066577896138482
2024-04-10,-47.0,-0.22522522522522523,,,,,,,0.0749328239519766,-0.0013125333314385,-190.80078125,-0.4797228342274507,20.5,0.1115934731427171,3.0,0.0570098341963988,-5.5,-0.0299160989406981,-0.75,-0.014243661570601
2024-04-11,-143.0,-0.6859171143514965,0.2990251045158964,0.4029410455418367,-0.1305612889716837,1.7468320064395824,-41.0400390625,-1.5163846215325891,0.5037565899959769,0.9003404943673634,-491.12890625,-1.240794505604147,-3.5,-0.0192265436167875,-1.5,-0.0288059916462624,-27.0,-0.1484148469815443,-5.5,-0.1056930098486668
2024-04-12,-8.0,-0.03854678616170377,-0.4950375119159603,0.057547840582575,-0.996352151357125,-1.136151076140116,-1.070068359375,-0.0394573804476481,-0.4973331758587536,-0.4996441579307447,279.390625,0.7083468641607921,-19.0,-0.102767974253918,1.5,0.0286068465719462,6.75,0.0365151064347732,2.75,0.0524483860201211
2024-04-16,-226.0,-1.1020089721084454,-0.6032120341405584,0.1297259965357157,-0.6966239848132869,-1.1791954587591362,-27.22998046875,-1.019315020744734,-0.3737536002399958,-0.7212072532613346,-482.12890625,-1.2288923978132535,11.0,0.0615789400025191,3.0,0.0588437208846172,6.25,0.0349650349650349,1.75,0.03430699862772
2024-04-17,-3.0,-0.015038347786856483,-0.0595542260383492,0.2855881010115736,-0.3054426168139971,-0.9338893094897688,6.159912109375,0.2357418946263349,-0.8741402446875969,-1.6214278599189016,116.26953125,0.3022248685019749,20.75,0.1161993028041831,8.5,0.1669613042624239,16.75,0.0936067955739353,3.5,0.0687015408774168
2024-04-18,-122.0,-0.6042595344229817,0.8653557086423822,0.9597588336905905,-0.0847615145286371,1.712604002406546,0.77001953125,0.0296767455317867,0.230235140586563,0.8866334876375517,-216.76171875,-0.5709995687482308,3.25,0.0183163085593518,0.0,0.0,32.75,0.1854132167070046,6.0,0.1185419342092265
2024-04-19,-490.0,-2.407862407862408,-0.2595465108135931,0.3541352927492761,-0.6505935830955315,-0.3556748481519609,-39.219970703125,-1.485655647687877,-1.283753167498217,-1.7392350621239696,-355.23046875,-0.9328604900720662,61.0,0.3511498719166451,19.25,0.3844425582904788,-92.0,-0.524829573005505,-23.75,-0.4704833597464342
2024-04-23,121.0,0.6196548368925079,0.1759066590015328,0.3658654449942242,-0.079777124918122,-0.1618452566790269,9.47998046875,0.3614629652660435,-0.4134436304412329,-0.6479298829366992,358.44921875,0.9574319792693956,27.25,0.157185089047516,4.25,0.0842042696517905,-13.0,-0.074949553185356,-1.0,-0.0198059021588433
2024-04-24,252.0,1.2807481195364911,0.2020355197807498,0.4134686801394298,0.0,0.4341159841213797,34.9501953125,1.329971830677109,1.1244210028620312,1.553014003200755,319.76171875,0.8515135145874702,-13.5,-0.0760938490805326,-8.75,-0.1706484641638225,57.75,0.3270750148670461,7.75,0.1515966550931586
2024-04-25,-227.0,-1.1257686966871654,0.2187561944871336,0.3668566101847815,-0.2663612172459503,-0.3857473458193594,-27.599853515625,-1.0320017395841758,-0.1683449337923644,-1.14913760292207,-394.16796875,-1.0248756319966523,30.25,0.1736260582579997,3.75,0.0739790885776287,-18.75,-0.1070984877693526,1.25,0.0246075102121167
2024-04-26,252.0,1.2679883264566771,0.0916722307922547,0.1795593212534248,-0.3617525844404024,0.2746206801280133,14.349853515625,0.5442580392580267,-0.2009473008015526,0.554404149369688,97.12890625,0.2581260392129424,-11.0,-0.0619003404518724,-6.0,-0.1170160897123354,-61.25,-0.3437824488535907,-11.5,-0.2240950942660886
2024-04-30,-47.0,-0.22871046228710462,0.4511382886115661,0.6315863520492223,-0.2201799966260037,0.193818951289085,9.25,0.3446387292320099,0.2058311134710794,0.2427396051872132,377.8984375,0.9961798107544624,7.25,0.0405231680733329,1.25,0.0243167007100476,-6.5,-0.036288521661456,-5.0,-0.0971392491136043
2024-05-03,256.0,1.2614565881541342,-0.386048240773057,0.035127302391094,-0.462595245906464,-0.8826693933133,18.27001953125,0.6801841843588723,,,,,-9.5,-0.0535022879267863,-2.0,-0.0391696043869956,19.75,0.1113115031279941,-2.0,-0.0391312854627274
2024-05-07,128.0,0.6213592233009709,0.272615637100732,0.3741549023031494,-0.0570164754980049,0.5216809908435923,37.72998046875,1.407604023724388,-0.0697814905152476,0.5147269579283936,400.16015625,1.046551470848146,-15.5,-0.0852596982906805,-3.0,-0.0576202823393834,-7.75,-0.0426163701850375,0.75,0.014408529849671
2024-05-08,-30.0,-0.14530659691950015,0.0172017482695264,0.3444192122349914,-0.1530017318809517,0.40444214372923,-0.239990234375,-0.0087832900542598,-0.5721177628587628,-1.2286170380160175,-157.53125,-0.4056414008509135,7.0,0.0384736936119928,1.25,0.0239785152503357,10.75,0.0590732370760121,2.5,0.0479662317728319
2024-05-09,-6.0,-0.028950542822677925,0.0466603705276617,0.2132422540937066,-0.2854265503648995,-0.9988060356074784,0.130126953125,0.0047436882024474,0.1152582565319481,-0.4417586260856277,40.55078125,0.1061472890006929,-23.25,-0.1281062317483056,-4.25,-0.0816444145615214,5.5,0.0302850928513414,-0.25,-0.0047984644913627
2024-05-10,117.0,0.5676029690001455,-0.0332333360946041,0.2056329390066184,-0.1639909536130575,-0.4130849283387799,22.06005859375,0.8122589451816453,0.6741938236473509,-0.3458641808489038,287.80859375,0.7559193711995119,16.5,0.0905213205140513,5.5,0.1048867699642431,16.75,0.0919597024348733,5.75,0.1097537698033975
2024-05-14,4.0,0.01915892326851231,-0.2945520598633981,0.1039190887207991,-0.3472396542307387,-0.0424412954966489,14.550048828125,0.5352372212641053,0.1663788771874338,0.1777850327365846,108.52734375,0.2842558304520325,6.75,0.0369200475858391,0.75,0.0142986511605738,-8.25,-0.04511648255496,0.75,0.0143047873354949
2024-05-15,187.0,0.8903066082650923,,,,,,,-0.0073394711181167,-0.382422939861651,177.03125,0.4615470319175252,-11.5,-0.0624507860653289,-4.0,-0.0758473571936477,-1.5,-0.0081475245104695,2.25,0.0427026001138736
2024-05-16,227.0,1.0687382297551788,0.0093857192184101,0.1151491148429553,-0.311887890271865,-0.696323424305188,38.449951171875,1.407484761431105,-0.1012597734684029,0.70977865369582,260.23046875,0.6779354347883384,2.75,0.0146876210059685,-2.0,-0.0374584445380905,33.0,0.176522506619594,10.25,0.1922986726701374
2024-05-17,-67.0,-0.31355297641332835,-0.2882070938465864,0.0254391717637438,-0.3390943104720035,-0.9540354893748646,0.489990234375,0.0178114794674554,0.0369037481768454,0.5869651058498366,-359.22265625,-0.922970813623648,-15.5,-0.0830509155693676,-1.0,-0.0187943429027862,16.25,0.0871862969967674,4.75,0.0893486950387961
2024-05-21,29.0,0.13614384301206514,-0.14745645871706,0.0497566168930771,-0.2941804142769867,-0.4573678249417503,-5.43994140625,-0.1986489340561675,-0.0423162080137339,-0.7270322806952563,162.48046875,0.4158735624392237,6.5,0.0346703648389161,1.25,0.023441162681669,11.25,0.0600152038516424,1.25,0.0234444600740844
2024-05-22,10.0,0.04699027301348621,-0.1365898803904012,0.0330515776727314,-0.5724278665229023,0.1538462641766795,2.929931640625,0.1076970887684796,-0.3971557878365267,-0.5326835780262263,-123.01953125,-0.315864516759284,-19.25,-0.1022888797375028,-4.5,-0.0841632767569084,11.75,0.0625041558614269,2.0,0.0374251497005988
2024-05-23,39.0,0.18072289156626506,-0.2272844203277554,0.1136466996439932,-0.5527717287021532,0.3012081999097255,-8.619873046875,-0.3160183071686847,0.0586796268543502,0.773365066706424,186.02734375,0.4817226985534461,-18.0,-0.0949843012057729,-3.5,-0.0653289780681287,51.5,0.2736995947651631,9.0,0.168823860438942
2024-05-24,-156.0,-0.7220216606498195,0.0349037766955884,0.0467770427229115,-0.4633111547974793,-0.1110014420126908,-33.570068359375,-1.2309263176420655,0.158071828033433,0.3637822970914459,-597.1875,-1.5272080383408335,-5.0,-0.0267243913519869,0.25,0.0047238887051821,32.25,0.1725844861263478,6.0,0.1134966423909959
2024-05-28,18.0,0.08231958291411323,0.3505781383594195,0.4345410360908299,-0.0434514064392233,0.2596205801252745,-5.0400390625,-0.1852574085464293,-0.0312768070770582,-0.0611570590035508,-20.87109375,-0.0536531703621212,-3.25,-0.0171750934721433,0.0,0.0,,,,
2024-05-29,-87.0,-0.3963192419825073,-0.6464309574428165,0.0761087887068131,-0.7328455835447018,-1.5116455064843288,-3.010009765625,-0.1105576602272292,-0.1558863054744666,-0.8323681697766233,25.12890625,0.0646729282017899,-8.75,-0.0463963307130453,-3.5,-0.0660283922086497,-41.75,-0.2203108097411677,-9.75,-0.1831329827197595
2024-05-30,-227.0,-1.0443984357027836,-0.5857533191070629,0.0,-0.6375087937614374,-0.8261283389285032,-11.820068359375,-0.4413025658442296,-1.257032353309243,-0.1538608338392162,-444.1015625,-1.1518091325931996,24.0,0.1285192176392626,5.25,0.0999286224125624,-32.5,-0.1733633829863843,-6.0,-0.1138519924098671
2024-05-31,116.0,0.5422080957277742,-0.3032525382496485,0.2486902290110554,-0.4710546030931869,-0.6633178513546333,13.27001953125,0.5017779263870715,0.311163831318259,0.8243467483338695,119.08984375,0.3129485476947568,-13.5,-0.0728253540121375,-0.5,-0.0095392540303348,-81.75,-0.4393625883427834,-13.75,-0.2617551875118979
2024-06-04,-88.0,-0.40635389730328775,-0.0558314346254427,0.402438250140562,-0.1821039714327482,-0.2619219735803785,-12.510009765625,-0.4665755326337447,0.1083181517685471,0.3486124638544184,-220.4921875,-0.5664825693656631,-28.5,-0.1528436972085914,-9.0,-0.1698754246885617,8.75,0.0468860935846427,1.75,0.0330157532308272
2024-06-05,7.0,0.03280839895013123,0.0119287983684317,0.1029427981336803,-0.5027851922999698,0.5538695883663074,19.3701171875,0.727723867040612,-0.7345903626182829,-0.4240637133421057,-183.37109375,-0.4721500564753545,-24.25,-0.1292988536390296,-5.0,-0.0941043617371665,27.75,0.1483877867493716,5.25,0.0989819004524886
2024-06-06,367.0,1.7107164499137648,,,,,,,0.348520359854437,-0.3556707847817636,351.48828125,0.913189690062926,9.0,0.0471574534975111,0.25,0.0046589638464405,0.0,0.0,2.25,0.0419326282439547
2024-06-07,-31.0,-0.14177261501875058,-0.1522999201002483,0.4186473949232042,-0.1522999201002483,-0.0544460762898923,22.2900390625,0.8267941432909414,0.186145635657541,0.2237937498665364,-105.9609375,-0.273776029084893,-12.5,-0.0654690200597077,-3.5,-0.0651738745868441,9.5,0.0498190780848497,2.0,0.0372908217964853
2024-06-12,29.0,0.1330214210357323,0.2528037902728655,0.3635192003118195,-0.0815589104551279,0.6347755589245108,0.099853515625,0.0036852434472722,0.1799591898188025,0.0297503044883359,-269.640625,-0.6890049274812033,-13.75,-0.0713692515311948,-2.5,-0.0463864922534557,-2.25,-0.0116898298480322,-1.25,-0.0232180171813327
2024-06-13,266.0,1.206677553982943,0.2807346105367025,0.3288529732299212,-0.1758157356408243,-0.1132300678647326,37.329833984375,1.3689727211796607,-0.4867801121108623,-1.1780642986012713,305.34765625,0.7854256414357969,28.5,0.145209981275555,1.5,0.0275900124155055,5.5,0.0280465572850932,-1.0,-0.0183874230026661
2024-06-14,-56.0,-0.250851101953055,0.248987658122426,0.3602446166594333,-0.2670998733383679,0.1467823831056476,-1.830078125,-0.0662819613058713,0.0555655774031833,0.5882419634398949,-132.8984375,-0.3432252805565531,-5.25,-0.0267226569956098,-9.5,-0.1745601543479259,7.75,0.0395251877446417,1.0,0.0183950333409979
2024-06-18,248.0,1.1033500912043421,0.1576493292422248,0.2404507575580358,-0.1012419596326265,-0.079182176118638,22.919921875,0.8356456453008241,-0.2170755458065686,0.1265274590198507,331.0390625,0.8688132578446776,11.25,0.0564744860821766,-4.75,-0.0866748779708954,0.0,0.0,0.5,0.0091249201569486
2024-06-19,167.0,0.7328740071093167,0.268109905345295,0.4447030001723607,0.0,0.2638074585850067,22.64990234375,0.8196063073305442,0.0808456372813997,-0.2151100293964843,171.80078125,0.4464432538659402,0.0,0.0,0.0,0.0,2.0,0.0100333609250758,-0.75,-0.0136537411250682
2024-06-20,9.0,0.03890377798910694,0.012842627626008,0.142392851622693,-0.2044887858768038,0.3400943872141099,8.590087890625,0.3075015969370271,-0.2057552484775311,0.5797900588647948,-160.44140625,-0.4159663929374936,14.0,0.069821954017256,3.0,0.0544637589070939,,,,
2024-06-21,-343.0,-1.467254138683321,-0.3452806778043059,0.0762068619719373,-0.6139876105322706,-0.3409829042955722,-16.759765625,-0.596087192252881,0.1104128091404363,-0.0315768695434162,-24.359375,-0.0630532515852038,-43.0,-0.2171004468230126,-11.75,-0.2143182854537163,-17.5,-0.088446376225614,-2.25,-0.0410808836954537
2024-06-25,-160.0,-0.7031730684714775,0.1290809161593718,0.3890435080279008,0.0,0.3478202379421273,-3.550048828125,-0.1281925372389579,-0.0091938039796497,0.8735924376636955,29.25,0.0753775673218918,-65.75,-0.3319910627500978,-10.5,-0.1900796524257784,0.25,0.0012656625743576,0.0,0.0
2024-06-26,52.0,0.22852120413096025,0.3284667765819853,0.4975742790744,-0.160797248053067,0.8061652560259711,-7.949951171875,-0.2864455140396391,0.1222938006351061,0.7680475393830395,191.58203125,0.4890646754004606,53.5,0.2673095419513596,8.0,0.1443261771603824,19.25,0.0963921784632332,3.0,0.05420054200542
2024-06-27,-263.0,-1.1496765168735794,0.1148976920957092,0.1372950233994332,-0.2193244774338286,0.5542611738777429,-22.119873046875,-0.7929008841077207,-0.4261718214474488,-0.2356559894064757,-232.6015625,-0.586384526680565,-5.75,-0.0288173605803565,1.0,0.0180790960451977,-60.0,-0.3006953580154106,-13.5,-0.2439685551640011
2024-06-28,123.0,0.5394736842105263,-0.227733103202058,0.096675766316516,-0.3308515894548497,-0.1994445798454936,9.830078125,0.3532238430655871,0.2926751495267621,-0.0250892602476506,251.47265625,0.6392039107837076,-4.0,-0.0198913435359349,2.25,0.0404876512663637,17.0,0.0847140899464308,2.75,0.0495540138751238
